Match_id,Date,Season,RoundNumber,Team,Elo,RoundStatus
10446.0,2021-06-26,2021,15,Collingwood,1451.695,Past Round
10453.0,2021-07-04,2021,16,Collingwood,1409.733,Past Round
10467.0,2021-07-11,2021,17,Collingwood,1374.652,Past Round
10471.0,2021-07-18,2021,18,Collingwood,1427.948,Past Round
10487.0,2021-07-23,2021,19,Collingwood,1385.176,Past Round
10534.0,2021-07-31,2021,20,Collingwood,1374.314,Past Round
10501.0,2021-08-08,2021,21,Collingwood,1415.804,Past Round
10526.0,2021-08-14,2021,22,Collingwood,1379.104,Past Round
10518.0,2021-08-22,2021,23,Collingwood,1367.433,Past Round
10546.0,2022-03-18,2022,1,Collingwood,1345.575,Past Round
10555.0,2022-03-26,2022,2,Collingwood,1393.879,Past Round
10566.0,2022-04-02,2022,3,Collingwood,1413.376,Past Round
10574.0,2022-04-09,2022,4,Collingwood,1393.339,Past Round
10580.0,2022-04-14,2022,5,Collingwood,1350.095,Past Round
10597.0,2022-04-25,2022,6,Collingwood,1339.233,Past Round
10604.0,2022-05-01,2022,7,Collingwood,1382.747,Past Round
10609.0,2022-05-07,2022,8,Collingwood,1404.605,Past Round
10616.0,2022-05-13,2022,9,Collingwood,1381.802,Past Round
10633.0,2022-05-22,2022,10,Collingwood,1355.086,Past Round
10635.0,2022-05-29,2022,11,Collingwood,1405.279,Past Round
10643.0,2022-06-05,2022,12,Collingwood,1442.384,Past Round
10650.0,2022-06-13,2022,13,Collingwood,1476.925,Past Round
10662.0,2022-06-26,2022,15,Collingwood,1526.646,Past Round
10674.0,2022-07-02,2022,16,Collingwood,1548.774,Past Round
10680.0,2022-07-09,2022,17,Collingwood,1577.581,Past Round
10694.0,2022-07-16,2022,18,Collingwood,1583.72,Past Round
10699.0,2022-07-24,2022,19,Collingwood,1602.34,Past Round
10706.0,2022-07-30,2022,20,Collingwood,1622.309,Past Round
10719.0,2022-08-05,2022,21,Collingwood,1649.497,Past Round
10729.0,2022-08-14,2022,22,Collingwood,1696.519,Past Round
10734.0,2022-08-21,2022,23,Collingwood,1667.24,Past Round
10744.0,2022-09-03,2022,24,Collingwood,1691.662,Past Round
10747.0,2022-09-10,2022,25,Collingwood,1674.324,Past Round
10749.0,2022-09-17,2022,26,Collingwood,1703.063,Past Round
10752.0,2023-03-17,2023,1,Collingwood,1679.383,Past Round
10762.0,2023-03-25,2023,2,Collingwood,1732.747,Past Round
10770.0,2023-03-31,2023,3,Collingwood,1754.268,Past Round
10778.0,2023-04-06,2023,4,Collingwood,1773.765,Past Round
10961.0,2023-04-16,2023,5,Collingwood,1738.549,Past Round
10804.0,2023-04-25,2023,6,Collingwood,1758.518,Past Round
10813.0,2023-04-30,2023,7,Collingwood,1771.673,Past Round
10821.0,2023-05-07,2023,8,Collingwood,1789.618,Past Round
10831.0,2023-05-14,2023,9,Collingwood,1810.532,Past Round
10839.0,2023-05-21,2023,10,Collingwood,1817.413,Past Round
10848.0,2023-05-28,2023,11,Collingwood,1832.93,Past Round
10852.0,2023-06-03,2023,12,Collingwood,1835.224,Past Round
10864.0,2023-06-12,2023,13,Collingwood,1838.934,Past Round
10875.0,2023-06-25,2023,15,Collingwood,1799.873,Past Round
10879.0,2023-07-01,2023,16,Collingwood,1810.87,Past Round
10892.0,2023-07-07,2023,17,Collingwood,1828.276,Past Round
10896.0,2023-07-15,2023,18,Collingwood,1853.44,Past Round
10911.0,2023-07-22,2023,19,Collingwood,1863.897,Past Round
10913.0,2023-07-28,2023,20,Collingwood,1897.426,Past Round
10925.0,2023-08-05,2023,21,Collingwood,1839.88,Past Round
10933.0,2023-08-11,2023,22,Collingwood,1780.31,Past Round
10940.0,2023-08-18,2023,23,Collingwood,1803.315,Past Round
10951.0,2023-08-25,2023,24,Collingwood,1760.543,Past Round
10962.0,2023-09-07,2023,25,Collingwood,1777.881,Past Round
10968.0,2023-09-22,2023,27,Collingwood,1805.136,Past Round
10970.0,2023-09-30,2023,28,Collingwood,1825.173,Past Round
11177.0,2024-03-09,2024,0,Collingwood,1854.924,Past Round
10972.0,2024-03-15,2024,1,Collingwood,1812.557,Past Round
10980.0,2024-03-21,2024,2,Collingwood,1764.995,Past Round
10988.0,2024-03-28,2024,3,Collingwood,1716.894,Past Round
11004.0,2024-04-07,2024,4,Collingwood,1755.888,Past Round
11015.0,2024-04-20,2024,6,Collingwood,1762.23,Past Round
11022.0,2024-04-25,2024,7,Collingwood,1786.247,Past Round
11031.0,2024-05-03,2024,8,Collingwood,1773.227,Past Round
11046.0,2024-05-12,2024,9,Collingwood,1808.038,Past Round
11050.0,2024-05-18,2024,10,Collingwood,1810.939,Past Round
11058.0,2024-05-24,2024,11,Collingwood,1820.991,Past Round
11067.0,2024-05-31,2024,12,Collingwood,1807.903,Past Round
11080.0,2024-06-10,2024,13,Collingwood,1751.841,Past Round
11085.0,2024-06-16,2024,14,Collingwood,1772.755,Past Round
11095.0,2024-06-29,2024,16,Collingwood,1776.263,Past Round
11103.0,2024-07-05,2024,17,Collingwood,1725.396,Past Round
11111.0,2024-07-12,2024,18,Collingwood,1674.056,Past Round
11125.0,2024-07-20,2024,19,Collingwood,1631.419,Past Round
11130.0,2024-07-28,2024,20,Collingwood,1594.314,Past Round
11138.0,2024-08-03,2024,21,Collingwood,1604.231,Past Round
11153.0,2024-08-09,2024,22,Collingwood,1636.748,Past Round
11156.0,2024-08-17,2024,23,Collingwood,1609.088,Past Round
11169.0,2024-08-23,2024,24,Collingwood,1647.677,Past Round
11190.0,2025-03-09,2025,0,Collingwood,1678.98,Past Round
11196.0,2025-03-15,2025,1,Collingwood,1649.161,Past Round
11201.0,2025-03-21,2025,2,Collingwood,1681.206,Past Round
11215.0,2025-04-03,2025,4,Collingwood,1716.692,Past Round
11224.0,2025-04-11,2025,5,Collingwood,1729.78,Past Round
11232.0,2025-04-17,2025,6,Collingwood,1756.428,Past Round
11242.0,2025-04-25,2025,7,Collingwood,1805.137,Past Round
11254.0,2025-05-03,2025,8,Collingwood,1815.999,Past Round
11259.0,2025-05-08,2025,9,Collingwood,1767.155,Past Round
11270.0,2025-05-17,2025,10,Collingwood,1788.608,Past Round
11281.0,2025-05-24,2025,11,Collingwood,1803.315,Past Round
11287.0,2025-05-30,2025,12,Collingwood,1808.037,Past Round
11300.0,2025-06-09,2025,13,Collingwood,1826.32,Past Round
11312.0,2025-06-21,2025,15,Collingwood,1841.972,Past Round
11315.0,2025-06-28,2025,16,Collingwood,1850.54,Past Round
11326.0,2025-07-04,2025,17,Collingwood,1852.227,Past Round
11337.0,2025-07-11,2025,18,Collingwood,1865.247,Past Round
11343.0,2025-07-20,2025,19,Collingwood,1817.618,Past Round
11353.0,2025-07-27,2025,20,Collingwood,1768.302,Past Round
11362.0,2025-08-02,2025,21,Collingwood,1775.723,Past Round
11372.0,2025-08-07,2025,22,Collingwood,1738.146,Past Round
11383.0,2025-08-16,2025,23,Collingwood,1705.426,Past Round
11388.0,2025-08-22,2025,24,Collingwood,1678.71,Past Round
11396.0,2025-09-04,2025,25,Collingwood,1688.627,Past Round
11403.0,2025-09-20,2025,27,Collingwood,1732.411,Past Round
11409.0,2026-03-08,2026,0,Collingwood,1699.556,Past Round
11415.0,2026-03-14,2026,1,Collingwood,1720.874,Past Round
11427.0,2026-03-27,2026,3,Collingwood,1679.991,Past Round
11433.0,2026-04-02,2026,4,Collingwood,1707.044,Past Round
11442.0,2026-04-10,2026,5,Collingwood,1685.051,Past Round
11450.0,2026-04-16,2026,6,Collingwood,1648.014,Past Round
11462.0,2026-04-25,2026,7,Collingwood,1666.364,Past Round
11468.0,2026-04-30,2026,8,Collingwood,1677.361,Past Round
11483.0,2026-05-09,2026,9,Collingwood,1682.623,Past Round
11487.0,2026-05-15,2026,10,Collingwood,1658.201,Past Round
11500.0,2026-05-23,2026,11,Collingwood,1636.613,Past Round
11508.0,2026-05-30,2026,12,Collingwood,1640.728,Past Round
11518.0,2026-06-08,2026,13,Collingwood,1611.719,Past Round
11530.0,2026-06-20,2026,15,Collingwood,1562.201,Past Round
11535.0,2026-06-27,2026,16,Collingwood,1577.38,Past Round
11542.0,2026-07-04,2026,17,Collingwood,1582.642,Past Round
11551.0,2026-07-10,2026,18,Collingwood,1616.779,Past Round
11558.0,2026-07-18,2026,19,Collingwood,1627.101,Past Round
11574.0,2026-07-23,2026,20,Collingwood,1646.261,Next Round
11583.0,2026-07-30,2026,21,Collingwood,1646.261,Future Round
11600.0,2026-08-09,2026,22,Collingwood,1646.261,Future Round
11605.0,2026-08-10,2026,23,Collingwood,1646.261,Future Round
11611.0,2026-08-17,2026,24,Collingwood,1646.261,Future Round
5349.0,2012-03-31,2012,1,Essendon,1500.0,Past Round
5353.0,2012-04-07,2012,2,Essendon,1538.792,Past Round
5366.0,2012-04-14,2012,3,Essendon,1566.789,Past Round
5371.0,2012-04-21,2012,4,Essendon,1596.945,Past Round
5379.0,2012-04-25,2012,5,Essendon,1636.006,Past Round
5389.0,2012-05-05,2012,6,Essendon,1598.766,Past Round
5402.0,2012-05-12,2012,7,Essendon,1618.938,Past Round
5411.0,2012-05-19,2012,8,Essendon,1650.578,Past Round
5420.0,2012-05-26,2012,9,Essendon,1669.535,Past Round
5429.0,2012-06-02,2012,10,Essendon,1687.818,Past Round
5436.0,2012-06-09,2012,11,Essendon,1628.922,Past Round
5448.0,2012-06-23,2012,13,Essendon,1586.757,Past Round
5456.0,2012-06-30,2012,14,Essendon,1622.108,Past Round
5465.0,2012-07-07,2012,15,Essendon,1639.514,Past Round
5471.0,2012-07-14,2012,16,Essendon,1599.103,Past Round
5478.0,2012-07-20,2012,17,Essendon,1622.783,Past Round
5487.0,2012-07-27,2012,18,Essendon,1590.805,Past Round
5504.0,2012-08-05,2012,19,Essendon,1560.042,Past Round
5513.0,2012-08-12,2012,20,Essendon,1538.993,Past Round
5515.0,2012-08-18,2012,21,Essendon,1503.979,Past Round
5523.0,2012-08-24,2012,22,Essendon,1466.065,Past Round
5532.0,2012-09-01,2012,23,Essendon,1436.516,Past Round
5550.0,2013-03-22,2013,1,Essendon,1412.701,Past Round
5564.0,2013-04-06,2013,2,Essendon,1465.66,Past Round
5568.0,2013-04-12,2013,3,Essendon,1480.03,Past Round
5580.0,2013-04-20,2013,4,Essendon,1531.707,Past Round
5586.0,2013-04-25,2013,5,Essendon,1567.598,Past Round
5596.0,2013-05-04,2013,6,Essendon,1605.85,Past Round
5604.0,2013-05-10,2013,7,Essendon,1611.045,Past Round
5614.0,2013-05-18,2013,8,Essendon,1594.314,Past Round
5627.0,2013-05-25,2013,9,Essendon,1543.581,Past Round
5634.0,2013-06-01,2013,10,Essendon,1581.293,Past Round
5640.0,2013-06-07,2013,11,Essendon,1565.169,Past Round
5649.0,2013-06-15,2013,12,Essendon,1591.885,Past Round
5658.0,2013-06-27,2013,14,Essendon,1605.917,Past Round
5675.0,2013-07-07,2013,15,Essendon,1642.482,Past Round
5683.0,2013-07-14,2013,16,Essendon,1659.28,Past Round
5690.0,2013-07-20,2013,17,Essendon,1672.773,Past Round
5694.0,2013-07-26,2013,18,Essendon,1677.968,Past Round
5711.0,2013-08-04,2013,19,Essendon,1653.749,Past Round
5718.0,2013-08-11,2013,20,Essendon,1625.077,Past Round
5724.0,2013-08-17,2013,21,Essendon,1578.392,Past Round
5735.0,2013-08-24,2013,22,Essendon,1533.799,Past Round
5744.0,2013-08-31,2013,23,Essendon,1571.174,Past Round
5762.0,2014-03-21,2014,1,Essendon,1536.228,Past Round
5767.0,2014-03-28,2014,2,Essendon,1576.774,Past Round
5783.0,2014-04-06,2014,3,Essendon,1563.079,Past Round
5792.0,2014-04-13,2014,4,Essendon,1586.421,Past Round
5797.0,2014-04-19,2014,5,Essendon,1570.5,Past Round
5802.0,2014-04-25,2014,6,Essendon,1516.732,Past Round
5816.0,2014-05-03,2014,7,Essendon,1497.437,Past Round
5822.0,2014-05-10,2014,8,Essendon,1514.235,Past Round
5827.0,2014-05-16,2014,9,Essendon,1543.986,Past Round
5842.0,2014-05-31,2014,11,Essendon,1517.001,Past Round
5851.0,2014-06-07,2014,12,Essendon,1542.57,Past Round
5864.0,2014-06-15,2014,13,Essendon,1551.138,Past Round
5870.0,2014-06-21,2014,14,Essendon,1490.691,Past Round
5874.0,2014-06-27,2014,15,Essendon,1521.319,Past Round
5888.0,2014-07-05,2014,16,Essendon,1506.14,Past Round
5899.0,2014-07-13,2014,17,Essendon,1555.253,Past Round
5905.0,2014-07-20,2014,18,Essendon,1587.231,Past Round
5911.0,2014-08-01,2014,19,Essendon,1610.236,Past Round
5919.0,2014-08-08,2014,20,Essendon,1594.652,Past Round
5931.0,2014-08-16,2014,21,Essendon,1561.73,Past Round
5939.0,2014-08-23,2014,22,Essendon,1586.017,Past Round
5947.0,2014-08-30,2014,23,Essendon,1601.803,Past Round
5957.0,2014-09-06,2014,24,Essendon,1594.247,Past Round
5966.0,2015-04-04,2015,1,Essendon,1566.52,Past Round
5980.0,2015-04-12,2015,2,Essendon,1553.162,Past Round
5983.0,2015-04-18,2015,3,Essendon,1608.819,Past Round
5993.0,2015-04-25,2015,4,Essendon,1632.026,Past Round
6007.0,2015-05-03,2015,5,Essendon,1584.599,Past Round
6015.0,2015-05-09,2015,6,Essendon,1596.473,Past Round
6018.0,2015-05-15,2015,7,Essendon,1582.373,Past Round
6033.0,2015-05-24,2015,8,Essendon,1547.832,Past Round
6040.0,2015-05-30,2015,9,Essendon,1564.563,Past Round
6048.0,2015-06-06,2015,10,Essendon,1536.701,Past Round
6056.0,2015-06-13,2015,11,Essendon,1507.422,Past Round
6068.0,2015-06-27,2015,13,Essendon,1484.012,Past Round
6078.0,2015-07-05,2015,14,Essendon,1474.635,Past Round
6083.0,2015-07-11,2015,15,Essendon,1419.652,Past Round
6090.0,2015-07-17,2015,16,Essendon,1432.74,Past Round
6103.0,2015-07-25,2015,17,Essendon,1415.402,Past Round
6115.0,2015-08-02,2015,18,Essendon,1382.075,Past Round
6124.0,2015-08-09,2015,19,Essendon,1348.208,Past Round
6127.0,2015-08-15,2015,20,Essendon,1317.714,Past Round
6138.0,2015-08-22,2015,21,Essendon,1294.844,Past Round
6148.0,2015-08-29,2015,22,Essendon,1259.291,Past Round
6153.0,2015-09-06,2015,23,Essendon,1246.608,Past Round
6174.0,2016-03-26,2016,1,Essendon,1296.936,Past Round
6183.0,2016-04-02,2016,2,Essendon,1262.192,Past Round
6190.0,2016-04-08,2016,3,Essendon,1286.951,Past Round
6200.0,2016-04-16,2016,4,Essendon,1275.752,Past Round
6216.0,2016-04-25,2016,5,Essendon,1259.628,Past Round
6224.0,2016-05-01,2016,6,Essendon,1235.881,Past Round
6229.0,2016-05-07,2016,7,Essendon,1204.308,Past Round
6236.0,2016-05-14,2016,8,Essendon,1199.181,Past Round
6252.0,2016-05-22,2016,9,Essendon,1191.558,Past Round
6257.0,2016-05-28,2016,10,Essendon,1164.775,Past Round
6267.0,2016-06-04,2016,11,Essendon,1150.338,Past Round
6271.0,2016-06-10,2016,12,Essendon,1135.968,Past Round
6285.0,2016-06-19,2016,13,Essendon,1131.313,Past Round
6292.0,2016-06-30,2016,15,Essendon,1116.876,Past Round
6306.0,2016-07-10,2016,16,Essendon,1112.086,Past Round
6309.0,2016-07-16,2016,17,Essendon,1087.125,Past Round
6322.0,2016-07-24,2016,18,Essendon,1079.434,Past Round
6333.0,2016-07-31,2016,19,Essendon,1037.944,Past Round
6341.0,2016-08-07,2016,20,Essendon,1034.976,Past Round
6349.0,2016-08-14,2016,21,Essendon,1032.008,Past Round
6360.0,2016-08-21,2016,22,Essendon,1072.621,Past Round
6363.0,2016-08-27,2016,23,Essendon,1064.795,Past Round
9312.0,2017-03-25,2017,1,Essendon,1104.194,Past Round
9320.0,2017-04-01,2017,2,Essendon,1166.26,Past Round
9332.0,2017-04-09,2017,3,Essendon,1202.555,Past Round
9339.0,2017-04-15,2017,4,Essendon,1170.78,Past Round
9351.0,2017-04-25,2017,5,Essendon,1167.07,Past Round
9358.0,2017-04-30,2017,6,Essendon,1210.179,Past Round
9369.0,2017-05-07,2017,7,Essendon,1180.428,Past Round
9374.0,2017-05-13,2017,8,Essendon,1165.384,Past Round
9384.0,2017-05-21,2017,9,Essendon,1224.415,Past Round
9391.0,2017-05-27,2017,10,Essendon,1283.783,Past Round
9399.0,2017-06-03,2017,11,Essendon,1266.85,Past Round
9406.0,2017-06-10,2017,12,Essendon,1260.643,Past Round
9416.0,2017-06-23,2017,14,Essendon,1307.328,Past Round
9430.0,2017-07-02,2017,15,Essendon,1296.804,Past Round
9435.0,2017-07-08,2017,16,Essendon,1244.857,Past Round
9442.0,2017-07-14,2017,17,Essendon,1291.137,Past Round
9452.0,2017-07-22,2017,18,Essendon,1346.457,Past Round
9466.0,2017-07-30,2017,19,Essendon,1373.847,Past Round
9471.0,2017-08-05,2017,20,Essendon,1359.612,Past Round
9482.0,2017-08-12,2017,21,Essendon,1377.692,Past Round
9491.0,2017-08-19,2017,22,Essendon,1363.12,Past Round
9500.0,2017-08-27,2017,23,Essendon,1389.026,Past Round
9507.0,2017-09-09,2017,24,Essendon,1413.515,Past Round
9515.0,2018-03-23,2018,1,Essendon,1404.745,Past Round
9528.0,2018-03-31,2018,2,Essendon,1453.926,Past Round
9539.0,2018-04-08,2018,3,Essendon,1414.257,Past Round
9547.0,2018-04-15,2018,4,Essendon,1390.712,Past Round
9558.0,2018-04-25,2018,5,Essendon,1435.913,Past Round
9565.0,2018-04-29,2018,6,Essendon,1410.479,Past Round
9570.0,2018-05-05,2018,7,Essendon,1374.656,Past Round
9579.0,2018-05-12,2018,8,Essendon,1352.528,Past Round
9589.0,2018-05-19,2018,9,Essendon,1307.395,Past Round
9599.0,2018-05-26,2018,10,Essendon,1361.636,Past Round
9607.0,2018-06-02,2018,11,Essendon,1413.448,Past Round
9616.0,2018-06-10,2018,12,Essendon,1398.134,Past Round
9625.0,2018-06-21,2018,14,Essendon,1416.484,Past Round
9638.0,2018-07-01,2018,15,Essendon,1474.098,Past Round
9647.0,2018-07-08,2018,16,Essendon,1504.052,Past Round
9653.0,2018-07-14,2018,17,Essendon,1472.479,Past Round
9661.0,2018-07-21,2018,18,Essendon,1487.996,Past Round
9667.0,2018-07-27,2018,19,Essendon,1509.517,Past Round
9677.0,2018-08-04,2018,20,Essendon,1551.682,Past Round
9685.0,2018-08-10,2018,21,Essendon,1525.304,Past Round
9694.0,2018-08-17,2018,22,Essendon,1542.035,Past Round
9710.0,2018-08-24,2018,23,Essendon,1530.431,Past Round
9728.0,2019-03-24,2019,1,Essendon,1570.1,Past Round
9732.0,2019-03-30,2019,2,Essendon,1547.567,Past Round
9740.0,2019-04-05,2019,3,Essendon,1493.664,Past Round
9751.0,2019-04-13,2019,4,Essendon,1539.067,Past Round
9758.0,2019-04-19,2019,5,Essendon,1555.191,Past Round
9767.0,2019-04-25,2019,6,Essendon,1584.2,Past Round
9782.0,2019-05-05,2019,7,Essendon,1552.29,Past Round
9784.0,2019-05-10,2019,8,Essendon,1534.952,Past Round
9797.0,2019-05-18,2019,9,Essendon,1502.502,Past Round
9807.0,2019-05-25,2019,10,Essendon,1523.078,Past Round
9818.0,2019-06-02,2019,11,Essendon,1509.45,Past Round
9827.0,2019-06-14,2019,13,Essendon,1515.792,Past Round
9832.0,2019-06-20,2019,14,Essendon,1546.42,Past Round
9838.0,2019-06-27,2019,15,Essendon,1529.217,Past Round
9848.0,2019-07-06,2019,16,Essendon,1569.56,Past Round
9859.0,2019-07-13,2019,17,Essendon,1598.839,Past Round
9865.0,2019-07-19,2019,18,Essendon,1621.237,Past Round
9882.0,2019-07-28,2019,19,Essendon,1659.421,Past Round
9884.0,2019-08-03,2019,20,Essendon,1665.695,Past Round
9896.0,2019-08-10,2019,21,Essendon,1614.625,Past Round
9906.0,2019-08-17,2019,22,Essendon,1566.726,Past Round
9917.0,2019-08-23,2019,23,Essendon,1593.442,Past Round
9919.0,2019-09-05,2019,24,Essendon,1570.707,Past Round
9930.0,2020-03-21,2020,1,Essendon,1551.278,Past Round
10133.0,2020-06-14,2020,2,Essendon,1567.469,Past Round
10148.0,2020-06-27,2020,4,Essendon,1601.201,Past Round
10183.0,2020-07-03,2020,5,Essendon,1544.397,Past Round
10214.0,2020-07-11,2020,6,Essendon,1593.038,Past Round
10219.0,2020-07-17,2020,7,Essendon,1614.896,Past Round
10232.0,2020-07-26,2020,8,Essendon,1571.112,Past Round
10239.0,2020-07-31,2020,9,Essendon,1590.002,Past Round
10251.0,2020-08-07,2020,10,Essendon,1556.135,Past Round
10259.0,2020-08-12,2020,11,Essendon,1524.157,Past Round
10266.0,2020-08-16,2020,12,Essendon,1504.66,Past Round
10272.0,2020-08-22,2020,13,Essendon,1473.627,Past Round
10278.0,2020-08-27,2020,14,Essendon,1454.602,Past Round
10287.0,2020-09-01,2020,15,Essendon,1494.743,Past Round
10294.0,2020-09-06,2020,16,Essendon,1479.159,Past Round
10303.0,2020-09-12,2020,17,Essendon,1464.384,Past Round
10311.0,2020-09-19,2020,18,Essendon,1448.463,Past Round
10331.0,2021-03-20,2021,1,Essendon,1407.715,Past Round
10339.0,2021-03-27,2021,2,Essendon,1365.213,Past Round
10349.0,2021-04-03,2021,3,Essendon,1355.431,Past Round
10354.0,2021-04-08,2021,4,Essendon,1393.818,Past Round
10368.0,2021-04-17,2021,5,Essendon,1370.948,Past Round
10379.0,2021-04-25,2021,6,Essendon,1358.939,Past Round
10383.0,2021-05-02,2021,7,Essendon,1406.366,Past Round
10391.0,2021-05-08,2021,8,Essendon,1362.38,Past Round
10399.0,2021-05-16,2021,9,Essendon,1341.939,Past Round
10411.0,2021-05-23,2021,10,Essendon,1375.131,Past Round
10425.0,2021-05-29,2021,11,Essendon,1390.985,Past Round
10427.0,2021-06-05,2021,12,Essendon,1444.079,Past Round
10441.0,2021-06-20,2021,14,Essendon,1425.594,Past Round
10447.0,2021-06-26,2021,15,Essendon,1453.456,Past Round
10454.0,2021-07-02,2021,16,Essendon,1428.832,Past Round
10464.0,2021-07-09,2021,17,Essendon,1418.915,Past Round
10475.0,2021-07-18,2021,18,Essendon,1439.222,Past Round
10481.0,2021-07-25,2021,19,Essendon,1463.914,Past Round
10491.0,2021-08-01,2021,20,Essendon,1423.301,Past Round
10504.0,2021-08-08,2021,21,Essendon,1394.562,Past Round
10509.0,2021-08-15,2021,22,Essendon,1451.771,Past Round
10518.0,2021-08-22,2021,23,Essendon,1478.891,Past Round
10538.0,2021-08-29,2021,24,Essendon,1500.749,Past Round
10547.0,2022-03-19,2022,1,Essendon,1479.498,Past Round
10556.0,2022-03-26,2022,2,Essendon,1465.128,Past Round
10563.0,2022-04-01,2022,3,Essendon,1441.178,Past Round
10577.0,2022-04-10,2022,4,Essendon,1432.205,Past Round
10587.0,2022-04-17,2022,5,Essendon,1451.567,Past Round
10597.0,2022-04-25,2022,6,Essendon,1414.664,Past Round
10605.0,2022-05-01,2022,7,Essendon,1371.15,Past Round
10612.0,2022-05-07,2022,8,Essendon,1354.352,Past Round
10620.0,2022-05-14,2022,9,Essendon,1387.207,Past Round
10630.0,2022-05-21,2022,10,Essendon,1369.397,Past Round
10641.0,2022-05-29,2022,11,Essendon,1351.384,Past Round
10651.0,2022-06-10,2022,13,Essendon,1338.229,Past Round
10658.0,2022-06-17,2022,14,Essendon,1309.827,Past Round
10669.0,2022-06-24,2022,15,Essendon,1364.135,Past Round
10672.0,2022-07-02,2022,16,Essendon,1325.343,Past Round
10679.0,2022-07-10,2022,17,Essendon,1373.242,Past Round
10689.0,2022-07-17,2022,18,Essendon,1429.844,Past Round
10699.0,2022-07-24,2022,19,Essendon,1457.167,Past Round
10707.0,2022-07-31,2022,20,Essendon,1437.198,Past Round
10717.0,2022-08-06,2022,21,Essendon,1447.992,Past Round
10724.0,2022-08-14,2022,22,Essendon,1412.844,Past Round
10735.0,2022-08-20,2022,23,Essendon,1381.676,Past Round
10758.0,2023-03-19,2023,1,Essendon,1356.647,Past Round
10767.0,2023-03-26,2023,2,Essendon,1394.224,Past Round
10773.0,2023-04-01,2023,3,Essendon,1420.197,Past Round
10784.0,2023-04-09,2023,4,Essendon,1399.621,Past Round
10791.0,2023-04-15,2023,5,Essendon,1421.884,Past Round
10804.0,2023-04-25,2023,6,Essendon,1470.12,Past Round
10811.0,2023-04-30,2023,7,Essendon,1456.965,Past Round
10820.0,2023-05-07,2023,8,Essendon,1439.964,Past Round
10828.0,2023-05-13,2023,9,Essendon,1423.975,Past Round
10837.0,2023-05-20,2023,10,Essendon,1412.844,Past Round
10846.0,2023-05-27,2023,11,Essendon,1447.858,Past Round
10856.0,2023-06-04,2023,12,Essendon,1462.363,Past Round
10863.0,2023-06-11,2023,13,Essendon,1470.863,Past Round
10874.0,2023-06-24,2023,15,Essendon,1503.785,Past Round
10878.0,2023-07-01,2023,16,Essendon,1477.474,Past Round
10887.0,2023-07-09,2023,17,Essendon,1458.787,Past Round
10897.0,2023-07-15,2023,18,Essendon,1487.054,Past Round
10906.0,2023-07-21,2023,19,Essendon,1471.74,Past Round
10914.0,2023-07-29,2023,20,Essendon,1438.548,Past Round
10922.0,2023-08-05,2023,21,Essendon,1410.146,Past Round
10935.0,2023-08-12,2023,22,Essendon,1419.051,Past Round
10942.0,2023-08-19,2023,23,Essendon,1430.52,Past Round
10951.0,2023-08-25,2023,24,Essendon,1406.84,Past Round
10973.0,2024-03-16,2024,1,Essendon,1389.502,Past Round
10984.0,2024-03-23,2024,2,Essendon,1412.844,Past Round
10991.0,2024-03-30,2024,3,Essendon,1400.161,Past Round
10998.0,2024-04-05,2024,4,Essendon,1435.242,Past Round
11006.0,2024-04-12,2024,5,Essendon,1418.848,Past Round
11014.0,2024-04-19,2024,6,Essendon,1462.429,Past Round
11022.0,2024-04-25,2024,7,Essendon,1497.443,Past Round
11035.0,2024-05-04,2024,8,Essendon,1510.463,Past Round
11043.0,2024-05-11,2024,9,Essendon,1525.035,Past Round
11054.0,2024-05-19,2024,10,Essendon,1564.838,Past Round
11062.0,2024-05-25,2024,11,Essendon,1568.481,Past Round
11072.0,2024-06-02,2024,12,Essendon,1589.125,Past Round
11079.0,2024-06-09,2024,13,Essendon,1549.794,Past Round
11091.0,2024-06-23,2024,15,Essendon,1523.146,Past Round
11094.0,2024-06-29,2024,16,Essendon,1530.365,Past Round
11103.0,2024-07-05,2024,17,Essendon,1503.852,Past Round
11114.0,2024-07-13,2024,18,Essendon,1555.192,Past Round
11122.0,2024-07-19,2024,19,Essendon,1528.679,Past Round
11134.0,2024-07-27,2024,20,Essendon,1482.804,Past Round
11139.0,2024-08-04,2024,21,Essendon,1448.87,Past Round
11149.0,2024-08-10,2024,22,Essendon,1489.483,Past Round
11157.0,2024-08-16,2024,23,Essendon,1442.663,Past Round
11165.0,2024-08-24,2024,24,Essendon,1418.983,Past Round
11192.0,2025-03-14,2025,1,Essendon,1406.502,Past Round
11202.0,2025-03-22,2025,2,Essendon,1392.267,Past Round
11208.0,2025-03-27,2025,3,Essendon,1357.793,Past Round
11228.0,2025-04-12,2025,5,Essendon,1406.097,Past Round
11234.0,2025-04-18,2025,6,Essendon,1442.123,Past Round
11242.0,2025-04-25,2025,7,Essendon,1456.628,Past Round
11250.0,2025-05-01,2025,8,Essendon,1445.766,Past Round
11262.0,2025-05-10,2025,9,Essendon,1453.187,Past Round
11273.0,2025-05-17,2025,10,Essendon,1492.653,Past Round
11278.0,2025-05-23,2025,11,Essendon,1472.144,Past Round
11286.0,2025-05-29,2025,12,Essendon,1483.006,Past Round
11299.0,2025-06-08,2025,13,Essendon,1472.414,Past Round
11304.0,2025-06-14,2025,14,Essendon,1441.786,Past Round
11308.0,2025-06-19,2025,15,Essendon,1421.345,Past Round
