ProviderId,status,CurrentRoundNumber,Round,RoundNumber,HomeTeam,HomeGoals,HomeBehinds,HomeScore,AwayTeam,AwayGoals,AwayBehinds,AwayScore,Venue,Location,State,Season,Date,Opposition,Match_id,RoundStatus
CD_M20190142101,CONCLUDED,27,Round 21,21,GWS,4.0,5.0,29.0,Hawthorn,13.0,7.0,85.0,Manuka Oval,Canberra,ACT,2019,2019-08-09,Hawthorn,9892.0,Past Round
CD_M20190142102,CONCLUDED,27,Round 21,21,Melbourne,7.0,11.0,53.0,Collingwood,10.0,10.0,70.0,MCG,Melbourne,VIC,2019,2019-08-10,Collingwood,9893.0,Past Round
CD_M20190142103,CONCLUDED,27,Round 21,21,Port Adelaide,15.0,13.0,103.0,Sydney,7.0,14.0,56.0,Adelaide Oval,Adelaide,SA,2019,2019-08-10,Sydney,9894.0,Past Round
CD_M20190142104,CONCLUDED,27,Round 21,21,Brisbane,22.0,12.0,144.0,Gold Coast,8.0,5.0,53.0,Gabba,Brisbane,QLD,2019,2019-08-10,Gold Coast,9895.0,Past Round
CD_M20190142105,CONCLUDED,27,Round 21,21,Essendon,4.0,9.0,33.0,Western Bulldogs,21.0,11.0,137.0,Marvel Stadium,Melbourne,VIC,2019,2019-08-10,Western Bulldogs,9896.0,Past Round
CD_M20190142106,CONCLUDED,27,Round 21,21,Geelong,9.0,15.0,69.0,North Melbourne,1.0,8.0,14.0,GMHBA Stadium,Geelong,VIC,2019,2019-08-10,North Melbourne,9897.0,Past Round
CD_M20190142107,CONCLUDED,27,Round 21,21,St Kilda,10.0,12.0,72.0,Fremantle,10.0,9.0,69.0,Marvel Stadium,Melbourne,VIC,2019,2019-08-11,Fremantle,9898.0,Past Round
CD_M20190142108,CONCLUDED,27,Round 21,21,Richmond,11.0,7.0,73.0,Carlton,6.0,9.0,45.0,MCG,Melbourne,VIC,2019,2019-08-11,Carlton,9899.0,Past Round
CD_M20190142109,CONCLUDED,27,Round 21,21,West Coast,13.0,12.0,90.0,Adelaide,12.0,8.0,80.0,Optus Stadium,Perth,WA,2019,2019-08-11,Adelaide,9900.0,Past Round
CD_M20200142101,CONCLUDED,22,Preliminary Finals,21,Port Adelaide,6.0,4.0,40.0,Richmond,6.0,10.0,46.0,Adelaide Oval,Adelaide,SA,2020,2020-10-16,Richmond,10324.0,Past Round
CD_M20200142102,CONCLUDED,22,Preliminary Finals,21,Brisbane,6.0,6.0,42.0,Geelong,11.0,16.0,82.0,Gabba,Brisbane,QLD,2020,2020-10-17,Geelong,10325.0,Past Round
CD_M20210142104,CONCLUDED,27,Round 21,21,Geelong,8.0,17.0,65.0,GWS,13.0,6.0,84.0,GMHBA Stadium,Geelong,VIC,2021,2021-08-06,GWS,10500.0,Past Round
CD_M20210142101,CONCLUDED,27,Round 21,21,Adelaide,7.0,9.0,51.0,Port Adelaide,7.0,13.0,55.0,Adelaide Oval,Adelaide,SA,2021,2021-08-07,Port Adelaide,10505.0,Past Round
CD_M20210142103,CONCLUDED,27,Round 21,21,Carlton,8.0,9.0,57.0,Gold Coast,11.0,10.0,76.0,Marvel Stadium,Melbourne,VIC,2021,2021-08-07,Gold Coast,10499.0,Past Round
CD_M20210142106,CONCLUDED,27,Round 21,21,Richmond,13.0,11.0,89.0,North Melbourne,8.0,8.0,56.0,MCG,Melbourne,VIC,2021,2021-08-07,North Melbourne,10502.0,Past Round
CD_M20210142107,CONCLUDED,27,Round 21,21,St Kilda,14.0,9.0,93.0,Sydney,10.0,4.0,64.0,Marvel Stadium,Melbourne,VIC,2021,2021-08-07,Sydney,10529.0,Past Round
CD_M20210142102,CONCLUDED,27,Round 21,21,Fremantle,8.0,6.0,54.0,Brisbane,18.0,10.0,118.0,Optus Stadium,Perth,WA,2021,2021-08-08,Brisbane,10530.0,Past Round
CD_M20210142105,CONCLUDED,27,Round 21,21,Hawthorn,15.0,7.0,97.0,Collingwood,12.0,6.0,78.0,MCG,Melbourne,VIC,2021,2021-08-08,Collingwood,10501.0,Past Round
CD_M20210142109,CONCLUDED,27,Round 21,21,Western Bulldogs,12.0,12.0,84.0,Essendon,15.0,7.0,97.0,Marvel Stadium,Melbourne,VIC,2021,2021-08-08,Essendon,10504.0,Past Round
CD_M20210142108,CONCLUDED,27,Round 21,21,West Coast,9.0,9.0,63.0,Melbourne,10.0,12.0,72.0,Optus Stadium,Perth,WA,2021,2021-08-09,Melbourne,10506.0,Past Round
CD_M20220142105,CONCLUDED,27,Round 21,21,Melbourne,13.0,11.0,89.0,Collingwood,15.0,6.0,96.0,MCG,Melbourne,VIC,2022,2022-08-05,Collingwood,10719.0,Past Round
CD_M20220142102,CONCLUDED,27,Round 21,21,Geelong,17.0,8.0,110.0,St Kilda,10.0,5.0,65.0,GMHBA Stadium,Geelong,VIC,2022,2022-08-06,St Kilda,10716.0,Past Round
CD_M20220142103,CONCLUDED,27,Round 21,21,GWS,14.0,12.0,96.0,Essendon,10.0,9.0,69.0,ENGIE Stadium,Sydney,NSW,2022,2022-08-06,Essendon,10717.0,Past Round
CD_M20220142104,CONCLUDED,27,Round 21,21,Hawthorn,10.0,10.0,70.0,Gold Coast,8.0,15.0,63.0,UTAS Stadium,Launceston,TAS,2022,2022-08-06,Gold Coast,10718.0,Past Round
CD_M20220142107,CONCLUDED,27,Round 21,21,Port Adelaide,10.0,11.0,71.0,Richmond,16.0,13.0,109.0,Adelaide Oval,Adelaide,SA,2022,2022-08-06,Richmond,10722.0,Past Round
CD_M20220142109,CONCLUDED,27,Round 21,21,Western Bulldogs,11.0,12.0,78.0,Fremantle,14.0,11.0,95.0,Marvel Stadium,Melbourne,VIC,2022,2022-08-06,Fremantle,10721.0,Past Round
CD_M20220142101,CONCLUDED,27,Round 21,21,Brisbane,17.0,12.0,114.0,Carlton,12.0,9.0,81.0,Gabba,Brisbane,QLD,2022,2022-08-07,Carlton,10715.0,Past Round
CD_M20220142106,CONCLUDED,27,Round 21,21,North Melbourne,13.0,10.0,88.0,Sydney,18.0,18.0,126.0,Marvel Stadium,Melbourne,VIC,2022,2022-08-07,Sydney,10720.0,Past Round
CD_M20220142108,CONCLUDED,27,Round 21,21,West Coast,13.0,8.0,86.0,Adelaide,16.0,6.0,102.0,Optus Stadium,Perth,WA,2022,2022-08-07,Adelaide,10723.0,Past Round
CD_M20230142109,CONCLUDED,28,Round 21,21,Western Bulldogs,19.0,12.0,126.0,Richmond,10.0,11.0,71.0,Marvel Stadium,Melbourne,VIC,2023,2023-08-04,Richmond,10928.0,Past Round
CD_M20230142101,CONCLUDED,28,Round 21,21,Adelaide,13.0,11.0,89.0,Gold Coast,9.0,7.0,61.0,Adelaide Oval,Adelaide,SA,2023,2023-08-05,Gold Coast,10929.0,Past Round
CD_M20230142102,CONCLUDED,28,Round 21,21,Essendon,10.0,13.0,73.0,West Coast,11.0,6.0,72.0,Marvel Stadium,Melbourne,VIC,2023,2023-08-05,West Coast,10922.0,Past Round
CD_M20230142104,CONCLUDED,28,Round 21,21,Geelong,14.0,13.0,97.0,Port Adelaide,12.0,13.0,85.0,GMHBA Stadium,Geelong,VIC,2023,2023-08-05,Port Adelaide,10923.0,Past Round
CD_M20230142105,CONCLUDED,28,Round 21,21,GWS,12.0,13.0,85.0,Sydney,15.0,6.0,96.0,ENGIE Stadium,Sydney,NSW,2023,2023-08-05,Sydney,10924.0,Past Round
CD_M20230142106,CONCLUDED,28,Round 21,21,Hawthorn,16.0,9.0,105.0,Collingwood,11.0,7.0,73.0,MCG,Melbourne,VIC,2023,2023-08-05,Collingwood,10925.0,Past Round
CD_M20230142103,CONCLUDED,28,Round 21,21,Fremantle,11.0,8.0,74.0,Brisbane,11.0,11.0,77.0,Optus Stadium,Perth,WA,2023,2023-08-06,Brisbane,10930.0,Past Round
CD_M20230142107,CONCLUDED,28,Round 21,21,North Melbourne,10.0,11.0,71.0,Melbourne,15.0,13.0,103.0,Blundstone Arena,Hobart,TAS,2023,2023-08-06,Melbourne,10926.0,Past Round
