Match_id,ProviderId,Season,Round,RoundNumber,Date,HomeTeam,AwayTeam,Venue,RoundStatus
9365.0,CD_M20170140705,2017,Round 7,7,2017-05-06,Gold Coast,Geelong,People First Stadium,Past Round
9366.0,CD_M20170140706,2017,Round 7,7,2017-05-06,Western Bulldogs,Richmond,Marvel Stadium,Past Round
9367.0,CD_M20170140707,2017,Round 7,7,2017-05-07,Sydney,Brisbane,SCG,Past Round
9368.0,CD_M20170140708,2017,Round 7,7,2017-05-07,Melbourne,Hawthorn,MCG,Past Round
9369.0,CD_M20170140709,2017,Round 7,7,2017-05-07,Fremantle,Essendon,Domain Stadium,Past Round
9568.0,CD_M20180140701,2018,Round 7,7,2018-05-04,Geelong,GWS,GMHBA Stadium,Past Round
9569.0,CD_M20180140702,2018,Round 7,7,2018-05-05,Western Bulldogs,Gold Coast,Mars Stadium,Past Round
9570.0,CD_M20180140703,2018,Round 7,7,2018-05-05,Essendon,Hawthorn,MCG,Past Round
9571.0,CD_M20180140704,2018,Round 7,7,2018-05-05,West Coast,Port Adelaide,Optus Stadium,Past Round
9572.0,CD_M20180140705,2018,Round 7,7,2018-05-05,Sydney,North Melbourne,SCG,Past Round
9573.0,CD_M20180140706,2018,Round 7,7,2018-05-05,Adelaide,Carlton,Adelaide Oval,Past Round
9574.0,CD_M20180140707,2018,Round 7,7,2018-05-06,Richmond,Fremantle,MCG,Past Round
9575.0,CD_M20180140708,2018,Round 7,7,2018-05-06,St Kilda,Melbourne,Marvel Stadium,Past Round
9576.0,CD_M20180140709,2018,Round 7,7,2018-05-06,Brisbane,Collingwood,Gabba,Past Round
9775.0,CD_M20190140701,2019,Round 7,7,2019-05-03,Collingwood,Port Adelaide,Marvel Stadium,Past Round
9776.0,CD_M20190140702,2019,Round 7,7,2019-05-04,Melbourne,Hawthorn,MCG,Past Round
9777.0,CD_M20190140703,2019,Round 7,7,2019-05-04,GWS,St Kilda,Manuka Oval,Past Round
9778.0,CD_M20190140704,2019,Round 7,7,2019-05-04,Brisbane,Sydney,Gabba,Past Round
9779.0,CD_M20190140705,2019,Round 7,7,2019-05-04,Western Bulldogs,Richmond,Marvel Stadium,Past Round
9780.0,CD_M20190140706,2019,Round 7,7,2019-05-04,West Coast,Gold Coast,Optus Stadium,Past Round
9781.0,CD_M20190140707,2019,Round 7,7,2019-05-05,Carlton,North Melbourne,Marvel Stadium,Past Round
9782.0,CD_M20190140708,2019,Round 7,7,2019-05-05,Geelong,Essendon,MCG,Past Round
9783.0,CD_M20190140709,2019,Round 7,7,2019-05-05,Adelaide,Fremantle,Adelaide Oval,Past Round
10218.0,CD_M20200140701,2020,Round 7,7,2020-07-16,Geelong,Collingwood,Optus Stadium,Past Round
10219.0,CD_M20200140702,2020,Round 7,7,2020-07-17,Essendon,Western Bulldogs,People First Stadium,Past Round
10220.0,CD_M20200140703,2020,Round 7,7,2020-07-18,GWS,Brisbane,ENGIE Stadium,Past Round
10221.0,CD_M20200140704,2020,Round 7,7,2020-07-18,Sydney,Gold Coast,SCG,Past Round
10222.0,CD_M20200140705,2020,Round 7,7,2020-07-18,Richmond,North Melbourne,People First Stadium,Past Round
10223.0,CD_M20200140706,2020,Round 7,7,2020-07-19,Carlton,Port Adelaide,Gabba,Past Round
10224.0,CD_M20200140707,2020,Round 7,7,2020-07-19,Hawthorn,Melbourne,ENGIE Stadium,Past Round
10225.0,CD_M20200140708,2020,Round 7,7,2020-07-19,Fremantle,West Coast,Optus Stadium,Past Round
10226.0,CD_M20200140709,2020,Round 7,7,2020-07-20,Adelaide,St Kilda,Adelaide Oval,Past Round
10385.0,CD_M20210140706,2021,Round 7,7,2021-04-30,Richmond,Western Bulldogs,MCG,Past Round
10388.0,CD_M20210140701,2021,Round 7,7,2021-05-01,Adelaide,GWS,Adelaide Oval,Past Round
10381.0,CD_M20210140702,2021,Round 7,7,2021-05-01,Brisbane,Port Adelaide,Gabba,Past Round
10382.0,CD_M20210140703,2021,Round 7,7,2021-05-01,Collingwood,Gold Coast,MCG,Past Round
10386.0,CD_M20210140707,2021,Round 7,7,2021-05-01,St Kilda,Hawthorn,Marvel Stadium,Past Round
10387.0,CD_M20210140708,2021,Round 7,7,2021-05-01,Sydney,Geelong,SCG,Past Round
10383.0,CD_M20210140704,2021,Round 7,7,2021-05-02,Essendon,Carlton,MCG,Past Round
10384.0,CD_M20210140705,2021,Round 7,7,2021-05-02,North Melbourne,Melbourne,Blundstone Arena,Past Round
10389.0,CD_M20210140709,2021,Round 7,7,2021-05-02,West Coast,Fremantle,Optus Stadium,Past Round
10598.0,CD_M20220140701,2022,Round 7,7,2022-04-29,West Coast,Richmond,Optus Stadium,Past Round
10599.0,CD_M20220140702,2022,Round 7,7,2022-04-30,Geelong,Fremantle,GMHBA Stadium,Past Round
10600.0,CD_M20220140703,2022,Round 7,7,2022-04-30,Adelaide,GWS,Adelaide Oval,Past Round
10601.0,CD_M20220140704,2022,Round 7,7,2022-04-30,Melbourne,Hawthorn,MCG,Past Round
10602.0,CD_M20220140705,2022,Round 7,7,2022-04-30,St Kilda,Port Adelaide,Cazalys Stadium,Past Round
10603.0,CD_M20220140706,2022,Round 7,7,2022-04-30,Carlton,North Melbourne,Marvel Stadium,Past Round
10604.0,CD_M20220140707,2022,Round 7,7,2022-05-01,Collingwood,Gold Coast,MCG,Past Round
10605.0,CD_M20220140708,2022,Round 7,7,2022-05-01,Western Bulldogs,Essendon,Marvel Stadium,Past Round
10606.0,CD_M20220140709,2022,Round 7,7,2022-05-01,Sydney,Brisbane,SCG,Past Round
10805.0,CD_M20230140701,2023,Round 7,7,2023-04-28,St Kilda,Port Adelaide,Marvel Stadium,Past Round
10806.0,CD_M20230140702,2023,Round 7,7,2023-04-29,Brisbane,Fremantle,Gabba,Past Round
10807.0,CD_M20230140703,2023,Round 7,7,2023-04-29,Sydney,GWS,SCG,Past Round
10808.0,CD_M20230140704,2023,Round 7,7,2023-04-29,Western Bulldogs,Hawthorn,Marvel Stadium,Past Round
10809.0,CD_M20230140705,2023,Round 7,7,2023-04-29,Melbourne,North Melbourne,MCG,Past Round
10810.0,CD_M20230140706,2023,Round 7,7,2023-04-29,West Coast,Carlton,Optus Stadium,Past Round
10811.0,CD_M20230140707,2023,Round 7,7,2023-04-30,Essendon,Geelong,MCG,Past Round
10812.0,CD_M20230140708,2023,Round 7,7,2023-04-30,Richmond,Gold Coast,Marvel Stadium,Past Round
10813.0,CD_M20230140709,2023,Round 7,7,2023-04-30,Adelaide,Collingwood,Adelaide Oval,Past Round
11021.0,CD_M20240140701,2024,Round 7,7,2024-04-24,Richmond,Melbourne,MCG,Past Round
11022.0,CD_M20240140702,2024,Round 7,7,2024-04-25,Essendon,Collingwood,MCG,Past Round
11023.0,CD_M20240140703,2024,Round 7,7,2024-04-25,GWS,Brisbane,Manuka Oval,Past Round
11024.0,CD_M20240140704,2024,Round 7,7,2024-04-26,Port Adelaide,St Kilda,Adelaide Oval,Past Round
11025.0,CD_M20240140705,2024,Round 7,7,2024-04-27,North Melbourne,Adelaide,Blundstone Arena,Past Round
11026.0,CD_M20240140706,2024,Round 7,7,2024-04-27,Geelong,Carlton,MCG,Past Round
11027.0,CD_M20240140707,2024,Round 7,7,2024-04-27,Fremantle,Western Bulldogs,Optus Stadium,Past Round
11028.0,CD_M20240140708,2024,Round 7,7,2024-04-28,Gold Coast,West Coast,People First Stadium,Past Round
11029.0,CD_M20240140709,2024,Round 7,7,2024-04-28,Hawthorn,Sydney,MCG,Past Round
11241.0,CD_M20250140701,2025,Round 7,7,2025-04-24,Melbourne,Richmond,MCG,Past Round
11242.0,CD_M20250140702,2025,Round 7,7,2025-04-25,Collingwood,Essendon,MCG,Past Round
11243.0,CD_M20250140703,2025,Round 7,7,2025-04-25,Fremantle,Adelaide,Optus Stadium,Past Round
11245.0,CD_M20250140704,2025,Round 7,7,2025-04-26,Port Adelaide,North Melbourne,Adelaide Oval,Past Round
11244.0,CD_M20250140705,2025,Round 7,7,2025-04-26,St Kilda,Brisbane,Marvel Stadium,Past Round
11246.0,CD_M20250140706,2025,Round 7,7,2025-04-26,GWS,Western Bulldogs,Manuka Oval,Past Round
11247.0,CD_M20250140707,2025,Round 7,7,2025-04-27,Gold Coast,Sydney,People First Stadium,Past Round
11248.0,CD_M20250140708,2025,Round 7,7,2025-04-27,Carlton,Geelong,MCG,Past Round
11249.0,CD_M20250140709,2025,Round 7,7,2025-04-27,Hawthorn,West Coast,Marvel Stadium,Past Round
11459.0,CD_M20260140701,2026,Round 7,7,2026-04-23,Western Bulldogs,Sydney,Marvel Stadium,Past Round
11460.0,CD_M20260140702,2026,Round 7,7,2026-04-24,Richmond,Melbourne,MCG,Past Round
11461.0,CD_M20260140703,2026,Round 7,7,2026-04-25,Hawthorn,Gold Coast,UTAS Stadium,Past Round
11462.0,CD_M20260140704,2026,Round 7,7,2026-04-25,Essendon,Collingwood,MCG,Past Round
11463.0,CD_M20260140705,2026,Round 7,7,2026-04-25,Port Adelaide,Geelong,Adelaide Oval,Past Round
11464.0,CD_M20260140706,2026,Round 7,7,2026-04-25,Fremantle,Carlton,Optus Stadium,Past Round
11465.0,CD_M20260140707,2026,Round 7,7,2026-04-26,St Kilda,West Coast,Marvel Stadium,Past Round
11466.0,CD_M20260140708,2026,Round 7,7,2026-04-26,Brisbane,Adelaide,Gabba,Past Round
11467.0,CD_M20260140709,2026,Round 7,7,2026-04-26,GWS,North Melbourne,Manuka Oval,Past Round
5406.0,CD_M20120140801,2012,Round 8,8,2012-05-18,Collingwood,Geelong,MCG,Past Round
5407.0,CD_M20120140802,2012,Round 8,8,2012-05-19,Port Adelaide,North Melbourne,AAMI Stadium,Past Round
5408.0,CD_M20120140803,2012,Round 8,8,2012-05-19,Hawthorn,Fremantle,UTAS Stadium,Past Round
5409.0,CD_M20120140804,2012,Round 8,8,2012-05-19,Sydney,Melbourne,SCG,Past Round
5411.0,CD_M20120140805,2012,Round 8,8,2012-05-19,Essendon,Richmond,MCG,Past Round
5410.0,CD_M20120140806,2012,Round 8,8,2012-05-19,Western Bulldogs,Gold Coast,TIO Stadium,Past Round
5412.0,CD_M20120140807,2012,Round 8,8,2012-05-20,Brisbane,GWS,Gabba,Past Round
5413.0,CD_M20120140808,2012,Round 8,8,2012-05-20,Carlton,Adelaide,Marvel Stadium,Past Round
5414.0,CD_M20120140809,2012,Round 8,8,2012-05-20,West Coast,St Kilda,Domain Stadium,Past Round
5613.0,CD_M20130140801,2013,Round 8,8,2013-05-17,West Coast,North Melbourne,Domain Stadium,Past Round
5614.0,CD_M20130140802,2013,Round 8,8,2013-05-18,Essendon,Brisbane,Marvel Stadium,Past Round
5615.0,CD_M20130140803,2013,Round 8,8,2013-05-18,Hawthorn,GWS,UTAS Stadium,Past Round
5616.0,CD_M20130140804,2013,Round 8,8,2013-05-18,Gold Coast,Western Bulldogs,People First Stadium,Past Round
5618.0,CD_M20130140805,2013,Round 8,8,2013-05-18,Collingwood,Geelong,MCG,Past Round
5617.0,CD_M20130140806,2013,Round 8,8,2013-05-18,Sydney,Fremantle,SCG,Past Round
5619.0,CD_M20130140807,2013,Round 8,8,2013-05-19,Carlton,Port Adelaide,Marvel Stadium,Past Round
5620.0,CD_M20130140808,2013,Round 8,8,2013-05-19,Richmond,Melbourne,MCG,Past Round
5621.0,CD_M20130140809,2013,Round 8,8,2013-05-19,Adelaide,St Kilda,AAMI Stadium,Past Round
5820.0,CD_M20140140801,2014,Round 8,8,2014-05-09,Sydney,Hawthorn,ENGIE Stadium,Past Round
5821.0,CD_M20140140802,2014,Round 8,8,2014-05-10,Port Adelaide,Fremantle,Adelaide Oval,Past Round
5822.0,CD_M20140140803,2014,Round 8,8,2014-05-10,Brisbane,Essendon,Gabba,Past Round
5823.0,CD_M20140140804,2014,Round 8,8,2014-05-10,Melbourne,Western Bulldogs,MCG,Past Round
5824.0,CD_M20140140805,2014,Round 8,8,2014-05-11,West Coast,GWS,Domain Stadium,Past Round
5825.0,CD_M20140140806,2014,Round 8,8,2014-05-12,St Kilda,Carlton,Marvel Stadium,Past Round
6027.0,CD_M20150140801,2015,Round 8,8,2015-05-22,Geelong,Carlton,Marvel Stadium,Past Round
6028.0,CD_M20150140802,2015,Round 8,8,2015-05-23,St Kilda,West Coast,Marvel Stadium,Past Round
6029.0,CD_M20150140803,2015,Round 8,8,2015-05-23,GWS,Adelaide,ENGIE Stadium,Past Round
6030.0,CD_M20150140804,2015,Round 8,8,2015-05-23,Gold Coast,Collingwood,People First Stadium,Past Round
6031.0,CD_M20150140805,2015,Round 8,8,2015-05-23,Hawthorn,Sydney,MCG,Past Round
6032.0,CD_M20150140806,2015,Round 8,8,2015-05-23,Fremantle,North Melbourne,Domain Stadium,Past Round
6033.0,CD_M20150140807,2015,Round 8,8,2015-05-24,Essendon,Brisbane,Marvel Stadium,Past Round
6034.0,CD_M20150140808,2015,Round 8,8,2015-05-24,Melbourne,Western Bulldogs,MCG,Past Round
6035.0,CD_M20150140809,2015,Round 8,8,2015-05-24,Port Adelaide,Richmond,Adelaide Oval,Past Round
6235.0,CD_M20160140801,2016,Round 8,8,2016-05-13,Adelaide,Geelong,Adelaide Oval,Past Round
6237.0,CD_M20160140802,2016,Round 8,8,2016-05-14,Hawthorn,Fremantle,UTAS Stadium,Past Round
6238.0,CD_M20160140803,2016,Round 8,8,2016-05-14,GWS,Gold Coast,ENGIE Stadium,Past Round
6239.0,CD_M20160140804,2016,Round 8,8,2016-05-14,Brisbane,Collingwood,Gabba,Past Round
6236.0,CD_M20160140805,2016,Round 8,8,2016-05-14,Essendon,North Melbourne,Marvel Stadium,Past Round
6240.0,CD_M20160140806,2016,Round 8,8,2016-05-14,Richmond,Sydney,MCG,Past Round
6241.0,CD_M20160140807,2016,Round 8,8,2016-05-15,Carlton,Port Adelaide,Marvel Stadium,Past Round
6243.0,CD_M20160140808,2016,Round 8,8,2016-05-15,West Coast,St Kilda,Domain Stadium,Past Round
6242.0,CD_M20160140809,2016,Round 8,8,2016-05-15,Melbourne,Western Bulldogs,MCG,Past Round
9370.0,CD_M20170140801,2017,Round 8,8,2017-05-12,West Coast,Western Bulldogs,Domain Stadium,Past Round
9371.0,CD_M20170140802,2017,Round 8,8,2017-05-13,Hawthorn,Brisbane,UTAS Stadium,Past Round
9372.0,CD_M20170140803,2017,Round 8,8,2017-05-13,St Kilda,Carlton,Marvel Stadium,Past Round
9373.0,CD_M20170140804,2017,Round 8,8,2017-05-13,GWS,Collingwood,ENGIE Stadium,Past Round
9374.0,CD_M20170140805,2017,Round 8,8,2017-05-13,Essendon,Geelong,MCG,Past Round
9375.0,CD_M20170140806,2017,Round 8,8,2017-05-13,Adelaide,Melbourne,Adelaide Oval,Past Round
9376.0,CD_M20170140807,2017,Round 8,8,2017-05-14,Richmond,Fremantle,MCG,Past Round
9378.0,CD_M20170140808,2017,Round 8,8,2017-05-14,Gold Coast,Port Adelaide,Jiangwan Stadium,Past Round
9377.0,CD_M20170140809,2017,Round 8,8,2017-05-14,North Melbourne,Sydney,Marvel Stadium,Past Round
9577.0,CD_M20180140801,2018,Round 8,8,2018-05-11,Hawthorn,Sydney,MCG,Past Round
9578.0,CD_M20180140802,2018,Round 8,8,2018-05-12,GWS,West Coast,ENGIE Stadium,Past Round
9579.0,CD_M20180140803,2018,Round 8,8,2018-05-12,Carlton,Essendon,MCG,Past Round
9580.0,CD_M20180140804,2018,Round 8,8,2018-05-12,Gold Coast,Melbourne,Gabba,Past Round
9581.0,CD_M20180140805,2018,Round 8,8,2018-05-12,Port Adelaide,Adelaide,Adelaide Oval,Past Round
9582.0,CD_M20180140806,2018,Round 8,8,2018-05-12,Western Bulldogs,Brisbane,Marvel Stadium,Past Round
9583.0,CD_M20180140807,2018,Round 8,8,2018-05-12,Fremantle,St Kilda,Optus Stadium,Past Round
9584.0,CD_M20180140808,2018,Round 8,8,2018-05-13,North Melbourne,Richmond,Marvel Stadium,Past Round
9585.0,CD_M20180140809,2018,Round 8,8,2018-05-13,Collingwood,Geelong,MCG,Past Round
9784.0,CD_M20190140801,2019,Round 8,8,2019-05-10,Sydney,Essendon,SCG,Past Round
9785.0,CD_M20190140802,2019,Round 8,8,2019-05-11,Western Bulldogs,Brisbane,Mars Stadium,Past Round
9786.0,CD_M20190140803,2019,Round 8,8,2019-05-11,Carlton,Collingwood,MCG,Past Round
9787.0,CD_M20190140804,2019,Round 8,8,2019-05-11,Gold Coast,Melbourne,People First Stadium,Past Round
9788.0,CD_M20190140805,2019,Round 8,8,2019-05-11,St Kilda,West Coast,Marvel Stadium,Past Round
9789.0,CD_M20190140806,2019,Round 8,8,2019-05-11,Port Adelaide,Adelaide,Adelaide Oval,Past Round
9790.0,CD_M20190140807,2019,Round 8,8,2019-05-12,North Melbourne,Geelong,Marvel Stadium,Past Round
9791.0,CD_M20190140808,2019,Round 8,8,2019-05-12,Hawthorn,GWS,MCG,Past Round
9792.0,CD_M20190140809,2019,Round 8,8,2019-05-12,Fremantle,Richmond,Optus Stadium,Past Round
10227.0,CD_M20200140801,2020,Round 8,8,2020-07-23,Gold Coast,Western Bulldogs,People First Stadium,Past Round
10228.0,CD_M20200140802,2020,Round 8,8,2020-07-24,GWS,Richmond,ENGIE Stadium,Past Round
10229.0,CD_M20200140803,2020,Round 8,8,2020-07-25,North Melbourne,Carlton,Gabba,Past Round
10230.0,CD_M20200140804,2020,Round 8,8,2020-07-25,Sydney,Hawthorn,SCG,Past Round
10231.0,CD_M20200140805,2020,Round 8,8,2020-07-25,Port Adelaide,St Kilda,Adelaide Oval,Past Round
10232.0,CD_M20200140806,2020,Round 8,8,2020-07-26,Adelaide,Essendon,Adelaide Oval,Past Round
10233.0,CD_M20200140807,2020,Round 8,8,2020-07-26,West Coast,Collingwood,Optus Stadium,Past Round
10234.0,CD_M20200140808,2020,Round 8,8,2020-07-26,Melbourne,Brisbane,People First Stadium,Past Round
10235.0,CD_M20200140809,2020,Round 8,8,2020-07-27,Fremantle,Geelong,Optus Stadium,Past Round
10395.0,CD_M20210140808,2021,Round 8,8,2021-05-07,Richmond,Geelong,MCG,Past Round
10390.0,CD_M20210140802,2021,Round 8,8,2021-05-08,Gold Coast,St Kilda,People First Stadium,Past Round
10391.0,CD_M20210140803,2021,Round 8,8,2021-05-08,GWS,Essendon,ENGIE Stadium,Past Round
10393.0,CD_M20210140805,2021,Round 8,8,2021-05-08,Melbourne,Sydney,MCG,Past Round
10394.0,CD_M20210140806,2021,Round 8,8,2021-05-08,North Melbourne,Collingwood,Marvel Stadium,Past Round
10397.0,CD_M20210140807,2021,Round 8,8,2021-05-08,Port Adelaide,Adelaide,Adelaide Oval,Past Round
10527.0,CD_M20210140801,2021,Round 8,8,2021-05-09,Brisbane,Fremantle,Gabba,Past Round
10392.0,CD_M20210140804,2021,Round 8,8,2021-05-09,Hawthorn,West Coast,MCG,Past Round
10396.0,CD_M20210140809,2021,Round 8,8,2021-05-09,Western Bulldogs,Carlton,Marvel Stadium,Past Round
10607.0,CD_M20220140801,2022,Round 8,8,2022-05-06,Port Adelaide,Western Bulldogs,Adelaide Oval,Past Round
10608.0,CD_M20220140802,2022,Round 8,8,2022-05-06,Fremantle,North Melbourne,Optus Stadium,Past Round
10609.0,CD_M20220140803,2022,Round 8,8,2022-05-07,Richmond,Collingwood,MCG,Past Round
10610.0,CD_M20220140804,2022,Round 8,8,2022-05-07,Sydney,Gold Coast,SCG,Past Round
10611.0,CD_M20220140805,2022,Round 8,8,2022-05-07,GWS,Geelong,Manuka Oval,Past Round
10612.0,CD_M20220140806,2022,Round 8,8,2022-05-07,Essendon,Hawthorn,Marvel Stadium,Past Round
10613.0,CD_M20220140807,2022,Round 8,8,2022-05-07,Brisbane,West Coast,Gabba,Past Round
10614.0,CD_M20220140808,2022,Round 8,8,2022-05-08,Melbourne,St Kilda,MCG,Past Round
10615.0,CD_M20220140809,2022,Round 8,8,2022-05-08,Carlton,Adelaide,Marvel Stadium,Past Round
10814.0,CD_M20230140801,2023,Round 8,8,2023-05-05,Carlton,Brisbane,Marvel Stadium,Past Round
10815.0,CD_M20230140802,2023,Round 8,8,2023-05-06,Richmond,West Coast,MCG,Past Round
10816.0,CD_M20230140803,2023,Round 8,8,2023-05-06,Geelong,Adelaide,GMHBA Stadium,Past Round
10817.0,CD_M20230140804,2023,Round 8,8,2023-05-06,Gold Coast,Melbourne,People First Stadium,Past Round
10818.0,CD_M20230140805,2023,Round 8,8,2023-05-06,GWS,Western Bulldogs,Manuka Oval,Past Round
10819.0,CD_M20230140806,2023,Round 8,8,2023-05-06,Fremantle,Hawthorn,Optus Stadium,Past Round
10820.0,CD_M20230140807,2023,Round 8,8,2023-05-07,Port Adelaide,Essendon,Adelaide Oval,Past Round
10821.0,CD_M20230140808,2023,Round 8,8,2023-05-07,Collingwood,Sydney,MCG,Past Round
10822.0,CD_M20230140809,2023,Round 8,8,2023-05-07,North Melbourne,St Kilda,Marvel Stadium,Past Round
11030.0,CD_M20240140801,2024,Round 8,8,2024-05-02,Adelaide,Port Adelaide,Adelaide Oval,Past Round
11031.0,CD_M20240140802,2024,Round 8,8,2024-05-03,Carlton,Collingwood,MCG,Past Round
11032.0,CD_M20240140803,2024,Round 8,8,2024-05-04,Sydney,GWS,SCG,Past Round
11033.0,CD_M20240140804,2024,Round 8,8,2024-05-04,St Kilda,North Melbourne,Marvel Stadium,Past Round
11034.0,CD_M20240140805,2024,Round 8,8,2024-05-04,Melbourne,Geelong,MCG,Past Round
11035.0,CD_M20240140806,2024,Round 8,8,2024-05-04,West Coast,Essendon,Optus Stadium,Past Round
11036.0,CD_M20240140807,2024,Round 8,8,2024-05-05,Richmond,Fremantle,MCG,Past Round
11037.0,CD_M20240140808,2024,Round 8,8,2024-05-05,Western Bulldogs,Hawthorn,Marvel Stadium,Past Round
11038.0,CD_M20240140809,2024,Round 8,8,2024-05-05,Brisbane,Gold Coast,Gabba,Past Round
11250.0,CD_M20250140801,2025,Round 8,8,2025-05-01,Essendon,North Melbourne,Marvel Stadium,Past Round
11251.0,CD_M20250140802,2025,Round 8,8,2025-05-02,St Kilda,Fremantle,Marvel Stadium,Past Round
11252.0,CD_M20250140803,2025,Round 8,8,2025-05-03,Western Bulldogs,Port Adelaide,Mars Stadium,Past Round
11253.0,CD_M20250140804,2025,Round 8,8,2025-05-03,Adelaide,Carlton,Adelaide Oval,Past Round
11254.0,CD_M20250140805,2025,Round 8,8,2025-05-03,Collingwood,Geelong,MCG,Past Round
11255.0,CD_M20250140806,2025,Round 8,8,2025-05-03,West Coast,Melbourne,Optus Stadium,Past Round
11256.0,CD_M20250140807,2025,Round 8,8,2025-05-04,Sydney,GWS,SCG,Past Round
11257.0,CD_M20250140808,2025,Round 8,8,2025-05-04,Hawthorn,Richmond,MCG,Past Round
11258.0,CD_M20250140809,2025,Round 8,8,2025-05-04,Brisbane,Gold Coast,Gabba,Past Round
11468.0,CD_M20260140801,2026,Round 8,8,2026-04-30,Collingwood,Hawthorn,MCG,Past Round
11469.0,CD_M20260140802,2026,Round 8,8,2026-05-01,Western Bulldogs,Fremantle,Marvel Stadium,Past Round
11470.0,CD_M20260140803,2026,Round 8,8,2026-05-01,Adelaide,Port Adelaide,Adelaide Oval,Past Round
11471.0,CD_M20260140804,2026,Round 8,8,2026-05-02,Essendon,Brisbane,Marvel Stadium,Past Round
11472.0,CD_M20260140805,2026,Round 8,8,2026-05-02,West Coast,Richmond,Optus Stadium,Past Round
11473.0,CD_M20260140806,2026,Round 8,8,2026-05-02,Geelong,North Melbourne,GMHBA Stadium,Past Round
11474.0,CD_M20260140807,2026,Round 8,8,2026-05-02,Carlton,St Kilda,Marvel Stadium,Past Round
11475.0,CD_M20260140808,2026,Round 8,8,2026-05-03,Sydney,Melbourne,SCG,Past Round
11476.0,CD_M20260140809,2026,Round 8,8,2026-05-03,Gold Coast,GWS,People First Stadium,Past Round
5415.0,CD_M20120140901,2012,Round 9,9,2012-05-25,Western Bulldogs,Geelong,Marvel Stadium,Past Round
5416.0,CD_M20120140902,2012,Round 9,9,2012-05-26,Richmond,Hawthorn,MCG,Past Round
5417.0,CD_M20120140903,2012,Round 9,9,2012-05-26,Gold Coast,Port Adelaide,People First Stadium,Past Round
5418.0,CD_M20120140904,2012,Round 9,9,2012-05-26,St Kilda,Sydney,Marvel Stadium,Past Round
5420.0,CD_M20120140905,2012,Round 9,9,2012-05-26,GWS,Essendon,ENGIE Stadium,Past Round
5419.0,CD_M20120140906,2012,Round 9,9,2012-05-26,Adelaide,Collingwood,AAMI Stadium,Past Round
5421.0,CD_M20120140907,2012,Round 9,9,2012-05-27,North Melbourne,Brisbane,Marvel Stadium,Past Round
5422.0,CD_M20120140908,2012,Round 9,9,2012-05-27,Carlton,Melbourne,MCG,Past Round
5423.0,CD_M20120140909,2012,Round 9,9,2012-05-27,West Coast,Fremantle,Domain Stadium,Past Round
5622.0,CD_M20130140901,2013,Round 9,9,2013-05-24,Collingwood,Sydney,MCG,Past Round
5623.0,CD_M20130140902,2013,Round 9,9,2013-05-25,Port Adelaide,Geelong,AAMI Stadium,Past Round
5624.0,CD_M20130140903,2013,Round 9,9,2013-05-25,GWS,West Coast,ENGIE Stadium,Past Round
5625.0,CD_M20130140904,2013,Round 9,9,2013-05-25,St Kilda,Western Bulldogs,Marvel Stadium,Past Round
5627.0,CD_M20130140905,2013,Round 9,9,2013-05-25,Richmond,Essendon,MCG,Past Round
5626.0,CD_M20130140906,2013,Round 9,9,2013-05-25,Brisbane,Carlton,Gabba,Past Round
5628.0,CD_M20130140907,2013,Round 9,9,2013-05-26,Hawthorn,Gold Coast,MCG,Past Round
5629.0,CD_M20130140908,2013,Round 9,9,2013-05-26,North Melbourne,Adelaide,Marvel Stadium,Past Round
5630.0,CD_M20130140909,2013,Round 9,9,2013-05-26,Fremantle,Melbourne,Domain Stadium,Past Round
5826.0,CD_M20140140901,2014,Round 9,9,2014-05-15,Adelaide,Collingwood,Adelaide Oval,Past Round
5827.0,CD_M20140140902,2014,Round 9,9,2014-05-16,Essendon,Sydney,Marvel Stadium,Past Round
5828.0,CD_M20140140903,2014,Round 9,9,2014-05-17,Richmond,Melbourne,MCG,Past Round
5829.0,CD_M20140140904,2014,Round 9,9,2014-05-17,North Melbourne,Brisbane,Marvel Stadium,Past Round
5830.0,CD_M20140140905,2014,Round 9,9,2014-05-17,Fremantle,Geelong,Domain Stadium,Past Round
5831.0,CD_M20140140906,2014,Round 9,9,2014-05-18,St Kilda,Gold Coast,Marvel Stadium,Past Round
6036.0,CD_M20150140901,2015,Round 9,9,2015-05-29,Sydney,Carlton,SCG,Past Round
6037.0,CD_M20150140902,2015,Round 9,9,2015-05-30,Hawthorn,Gold Coast,UTAS Stadium,Past Round
6038.0,CD_M20150140903,2015,Round 9,9,2015-05-30,Melbourne,Port Adelaide,TIO Traeger Park,Past Round
6039.0,CD_M20150140904,2015,Round 9,9,2015-05-30,Western Bulldogs,GWS,Marvel Stadium,Past Round
6040.0,CD_M20150140905,2015,Round 9,9,2015-05-30,Richmond,Essendon,MCG,Past Round
6041.0,CD_M20150140906,2015,Round 9,9,2015-05-30,Adelaide,Fremantle,Adelaide Oval,Past Round
6042.0,CD_M20150140907,2015,Round 9,9,2015-05-31,Brisbane,St Kilda,Gabba,Past Round
6043.0,CD_M20150140908,2015,Round 9,9,2015-05-31,Collingwood,North Melbourne,MCG,Past Round
6044.0,CD_M20150140909,2015,Round 9,9,2015-05-31,West Coast,Geelong,Domain Stadium,Past Round
6244.0,CD_M20160140901,2016,Round 9,9,2016-05-20,Hawthorn,Sydney,MCG,Past Round
6246.0,CD_M20160140902,2016,Round 9,9,2016-05-21,Gold Coast,Adelaide,People First Stadium,Past Round
