Season,RoundNumber,HomeTeam,AwayTeam,CoachesVotes,Player,Team,Player_Cleaned_Name,Date,Match_id
2020,18,Adelaide,Richmond,2.0,Kane Lambert,Richmond,K_Lambert,2020-09-19,10312
2020,18,Adelaide,Richmond,1.0,Jack Graham,Richmond,J_Graham,2020-09-19,10312
2020,18,Brisbane,Carlton,9.0,Daniel Rich,Brisbane,D_Rich,2020-09-19,10313
2020,18,Brisbane,Carlton,8.0,Lachie Neale,Brisbane,L_Neale,2020-09-19,10313
2020,18,Brisbane,Carlton,7.0,Callum Ah Chee,Brisbane,C_A_Chee,2020-09-19,10313
2020,18,Brisbane,Carlton,4.0,Sam Walsh,Carlton,S_Walsh,2020-09-19,10313
2020,18,Brisbane,Carlton,1.0,Brandon Starcevich,Brisbane,B_Starcevich,2020-09-19,10313
2020,18,Brisbane,Carlton,1.0,Harry McKay,Carlton,H_Mckay,2020-09-19,10313
2020,18,Hawthorn,Gold Coast,10.0,Jack Gunston,Hawthorn,J_Gunston,2020-09-20,10314
2020,18,Hawthorn,Gold Coast,7.0,Liam Shiels,Hawthorn,L_Shiels,2020-09-20,10314
2020,18,Hawthorn,Gold Coast,5.0,Tom Mitchell,Hawthorn,T_Mitchell,2020-09-20,10314
2020,18,Hawthorn,Gold Coast,3.0,David Swallow,Gold Coast,D_Swallow,2020-09-20,10314
2020,18,Hawthorn,Gold Coast,2.0,Dylan Moore,Hawthorn,D_Moore,2020-09-20,10314
2020,18,Hawthorn,Gold Coast,2.0,Damon Greaves,Hawthorn,D_Greaves,2020-09-20,10314
2020,18,Hawthorn,Gold Coast,1.0,Paul Puopolo,Hawthorn,P_Puopolo,2020-09-20,10314
2020,18,Sydney,Geelong,5.0,Sam Menegola,Geelong,S_Menegola,2020-09-20,10315
2020,18,Sydney,Geelong,5.0,Patrick Dangerfield,Geelong,P_Dangerfield,2020-09-20,10315
2020,18,Sydney,Geelong,5.0,Tom Stewart,Geelong,T_Stewart,2020-09-20,10315
2020,18,Sydney,Geelong,4.0,Josh Kennedy,Sydney,J_Kennedy,2020-09-20,10315
2020,18,Sydney,Geelong,4.0,Jed Bews,Geelong,J_Bews,2020-09-20,10315
2020,18,Sydney,Geelong,3.0,Jordan Dawson,Sydney,J_Dawson,2020-09-20,10315
2020,18,Sydney,Geelong,3.0,Tom Papley,Sydney,T_Papley,2020-09-20,10315
2020,18,Sydney,Geelong,1.0,Callum Mills,Sydney,C_Mills,2020-09-20,10315
2020,18,Fremantle,Western Bulldogs,9.0,Lachie Hunter,Western Bulldogs,L_Hunter,2020-09-20,10316
2020,18,Fremantle,Western Bulldogs,9.0,Tom Liberatore,Western Bulldogs,T_Liberatore,2020-09-20,10316
2020,18,Fremantle,Western Bulldogs,6.0,Nathan Fyfe,Fremantle,N_Fyfe,2020-09-20,10316
2020,18,Fremantle,Western Bulldogs,4.0,Marcus Bontempelli,Western Bulldogs,M_Bontempelli,2020-09-20,10316
2020,18,Fremantle,Western Bulldogs,1.0,Patrick Lipinski,Western Bulldogs,P_Lipinski,2020-09-20,10316
2020,18,Fremantle,Western Bulldogs,1.0,Caleb Serong,Fremantle,C_Serong,2020-09-20,10316
2020,18,Collingwood,Port Adelaide,9.0,Dan Houston,Port Adelaide,D_Houston,2020-09-21,10317
2020,18,Collingwood,Port Adelaide,8.0,Tom Rockliff,Port Adelaide,T_Rockliff,2020-09-21,10317
2020,18,Collingwood,Port Adelaide,6.0,Robbie Gray,Port Adelaide,R_Gray,2020-09-21,10317
2020,18,Collingwood,Port Adelaide,3.0,Darcy Byrne-Jones,Port Adelaide,D_B-Jones,2020-09-21,10317
2020,18,Collingwood,Port Adelaide,2.0,Travis Boak,Port Adelaide,T_Boak,2020-09-21,10317
2020,18,Collingwood,Port Adelaide,2.0,Taylor Adams,Collingwood,T_Adams,2020-09-21,10317
2020,19,Port Adelaide,Geelong,9.0,Ollie Wines,Port Adelaide,O_Wines,2020-10-01,10318
2020,19,Port Adelaide,Geelong,5.0,Sam Powell-Pepper,Port Adelaide,S_P-Pepper,2020-10-01,10318
2020,19,Port Adelaide,Geelong,4.0,Tom Rockliff,Port Adelaide,T_Rockliff,2020-10-01,10318
2020,19,Port Adelaide,Geelong,4.0,Hamish Hartlett,Port Adelaide,H_Hartlett,2020-10-01,10318
2020,19,Port Adelaide,Geelong,3.0,Brad Ebert,Port Adelaide,B_Ebert,2020-10-01,10318
2020,19,Port Adelaide,Geelong,2.0,Steven Motlop,Port Adelaide,S_Motlop,2020-10-01,10318
2020,19,Port Adelaide,Geelong,2.0,Brandan Parfitt,Geelong,B_Parfitt,2020-10-01,10318
2020,19,Port Adelaide,Geelong,1.0,Rhys Stanley,Geelong,R_Stanley,2020-10-01,10318
2020,19,Brisbane,Richmond,10.0,Daniel Rich,Brisbane,D_Rich,2020-10-02,10319
2020,19,Brisbane,Richmond,6.0,Hugh McCluggage,Brisbane,H_Mccluggage,2020-10-02,10319
2020,19,Brisbane,Richmond,6.0,Charlie Cameron,Brisbane,C_Cameron,2020-10-02,10319
2020,19,Brisbane,Richmond,6.0,Harris Andrews,Brisbane,H_Andrews,2020-10-02,10319
2020,19,Brisbane,Richmond,2.0,Jarryd Lyons,Brisbane,J_Lyons,2020-10-02,10319
2020,19,St Kilda,Western Bulldogs,9.0,Paddy Ryder,St Kilda,P_Ryder,2020-10-03,10320
2020,19,St Kilda,Western Bulldogs,7.0,Caleb Daniel,Western Bulldogs,C_Daniel,2020-10-03,10320
2020,19,St Kilda,Western Bulldogs,7.0,Dougal Howard,St Kilda,D_Howard,2020-10-03,10320
2020,19,St Kilda,Western Bulldogs,3.0,Jarryn Geary,St Kilda,J_Geary,2020-10-03,10320
2020,19,St Kilda,Western Bulldogs,2.0,Bailey Williams,Western Bulldogs,B_Williams,2020-10-03,10320
2020,19,St Kilda,Western Bulldogs,2.0,Tim Membrey,St Kilda,T_Membrey,2020-10-03,10320
2020,19,West Coast,Collingwood,10.0,Nic Naitanui,West Coast,N_Naitanui,2020-10-03,10321
2020,19,West Coast,Collingwood,4.0,Brody Mihocek,Collingwood,B_Mihocek,2020-10-03,10321
2020,19,West Coast,Collingwood,4.0,Taylor Adams,Collingwood,T_Adams,2020-10-03,10321
2020,19,West Coast,Collingwood,3.0,Liam Ryan,West Coast,L_Ryan,2020-10-03,10321
2020,19,West Coast,Collingwood,3.0,Mason Cox,Collingwood,M_Cox,2020-10-03,10321
2020,19,West Coast,Collingwood,2.0,Adam Treloar,Collingwood,A_Treloar,2020-10-03,10321
2020,19,West Coast,Collingwood,2.0,Jack Darling,West Coast,J_Darling,2020-10-03,10321
2020,19,West Coast,Collingwood,1.0,Josh Daicos,Collingwood,J_Daicos,2020-10-03,10321
2020,19,West Coast,Collingwood,1.0,Levi Greenwood,Collingwood,L_Greenwood,2020-10-03,10321
2020,20,Richmond,St Kilda,8.0,Dustin Martin,Richmond,D_Martin,2020-10-09,10322
2020,20,Richmond,St Kilda,5.0,Bachar Houli,Richmond,B_Houli,2020-10-09,10322
2020,20,Richmond,St Kilda,5.0,Tom J Lynch,Richmond,T_J_Lynch,2020-10-09,10322
2020,20,Richmond,St Kilda,4.0,Shai Bolton,Richmond,S_Bolton,2020-10-09,10322
2020,20,Richmond,St Kilda,4.0,Shane Edwards,Richmond,S_Edwards,2020-10-09,10322
2020,20,Richmond,St Kilda,3.0,Callum Wilkie,St Kilda,C_Wilkie,2020-10-09,10322
2020,20,Richmond,St Kilda,1.0,Toby Nankervis,Richmond,T_Nankervis,2020-10-09,10322
2020,20,Geelong,Collingwood,9.0,Patrick Dangerfield,Geelong,P_Dangerfield,2020-10-10,10323
2020,20,Geelong,Collingwood,9.0,Mitch Duncan,Geelong,M_Duncan,2020-10-10,10323
2020,20,Geelong,Collingwood,4.0,Tom Stewart,Geelong,T_Stewart,2020-10-10,10323
2020,20,Geelong,Collingwood,3.0,Tom Hawkins,Geelong,T_Hawkins,2020-10-10,10323
2020,20,Geelong,Collingwood,2.0,Rhys Stanley,Geelong,R_Stanley,2020-10-10,10323
2020,20,Geelong,Collingwood,2.0,Cameron Guthrie,Geelong,C_Guthrie,2020-10-10,10323
2020,20,Geelong,Collingwood,1.0,Jed Bews,Geelong,J_Bews,2020-10-10,10323
2020,21,Port Adelaide,Richmond,10.0,Dustin Martin,Richmond,D_Martin,2020-10-16,10324
2020,21,Port Adelaide,Richmond,6.0,Toby Nankervis,Richmond,T_Nankervis,2020-10-16,10324
2020,21,Port Adelaide,Richmond,4.0,Dan Houston,Port Adelaide,D_Houston,2020-10-16,10324
2020,21,Port Adelaide,Richmond,3.0,Trent Cotchin,Richmond,T_Cotchin,2020-10-16,10324
2020,21,Port Adelaide,Richmond,3.0,Kane Lambert,Richmond,K_Lambert,2020-10-16,10324
2020,21,Port Adelaide,Richmond,2.0,Tom Jonas,Port Adelaide,T_Jonas,2020-10-16,10324
2020,21,Port Adelaide,Richmond,2.0,Shai Bolton,Richmond,S_Bolton,2020-10-16,10324
2020,21,Brisbane,Geelong,10.0,Mitch Duncan,Geelong,M_Duncan,2020-10-17,10325
2020,21,Brisbane,Geelong,4.0,Lachie Neale,Brisbane,L_Neale,2020-10-17,10325
2020,21,Brisbane,Geelong,4.0,Brandan Parfitt,Geelong,B_Parfitt,2020-10-17,10325
2020,21,Brisbane,Geelong,3.0,Sam Menegola,Geelong,S_Menegola,2020-10-17,10325
2020,21,Brisbane,Geelong,3.0,Jake Kolodjashnij,Geelong,J_Kolodjashnij,2020-10-17,10325
2020,21,Brisbane,Geelong,2.0,Joel Selwood,Geelong,J_Selwood,2020-10-17,10325
2020,21,Brisbane,Geelong,2.0,Jack Henry,Geelong,J_Henry,2020-10-17,10325
2020,21,Brisbane,Geelong,1.0,Ryan Lester,Brisbane,R_Lester,2020-10-17,10325
2020,21,Brisbane,Geelong,1.0,Lincoln McCarthy,Brisbane,L_Mccarthy,2020-10-17,10325
2020,22,Richmond,Geelong,10.0,Dustin Martin,Richmond,D_Martin,2020-10-24,10326
2020,22,Richmond,Geelong,8.0,Jayden Short,Richmond,J_Short,2020-10-24,10326
2020,22,Richmond,Geelong,5.0,Shane Edwards,Richmond,S_Edwards,2020-10-24,10326
2020,22,Richmond,Geelong,3.0,Tom Stewart,Geelong,T_Stewart,2020-10-24,10326
2020,22,Richmond,Geelong,3.0,Mitch Duncan,Geelong,M_Duncan,2020-10-24,10326
2020,22,Richmond,Geelong,1.0,Shai Bolton,Richmond,S_Bolton,2020-10-24,10326
2021,1,Richmond,Carlton,10.0,Dustin Martin,Richmond,D_Martin,2021-03-18,10327
2021,1,Richmond,Carlton,7.0,Jack Graham,Richmond,J_Graham,2021-03-18,10327
2021,1,Richmond,Carlton,6.0,Sam Walsh,Carlton,S_Walsh,2021-03-18,10327
2021,1,Richmond,Carlton,5.0,Jack Riewoldt,Richmond,J_Riewoldt,2021-03-18,10327
2021,1,Richmond,Carlton,1.0,Patrick Cripps,Carlton,P_Cripps,2021-03-18,10327
2021,1,Richmond,Carlton,1.0,Kane Lambert,Richmond,K_Lambert,2021-03-18,10327
2021,1,Collingwood,Western Bulldogs,10.0,Bailey Smith,Western Bulldogs,B_Smith,2021-03-19,10328
2021,1,Collingwood,Western Bulldogs,8.0,Darcy Moore,Collingwood,D_Moore,2021-03-19,10328
2021,1,Collingwood,Western Bulldogs,4.0,Bailey Williams,Western Bulldogs,B_Williams,2021-03-19,10328
2021,1,Collingwood,Western Bulldogs,4.0,Jack Macrae,Western Bulldogs,J_Macrae,2021-03-19,10328
2021,1,Collingwood,Western Bulldogs,3.0,Laitham Vandermeer,Western Bulldogs,L_Vandermeer,2021-03-19,10328
2021,1,Collingwood,Western Bulldogs,1.0,Alex Keath,Western Bulldogs,A_Keath,2021-03-19,10328
2021,1,Melbourne,Fremantle,10.0,Steven May,Melbourne,S_May,2021-03-20,10329
2021,1,Melbourne,Fremantle,7.0,Clayton Oliver,Melbourne,C_Oliver,2021-03-20,10329
2021,1,Melbourne,Fremantle,7.0,Jake Lever,Melbourne,J_Lever,2021-03-20,10329
2021,1,Melbourne,Fremantle,4.0,Tom McDonald,Melbourne,T_Mcdonald,2021-03-20,10329
2021,1,Melbourne,Fremantle,2.0,Andrew Brayshaw,Fremantle,A_Brayshaw,2021-03-20,10329
2021,1,Adelaide,Geelong,10.0,Taylor Walker,Adelaide,T_Walker,2021-03-20,10330
2021,1,Adelaide,Geelong,4.0,Brodie Smith,Adelaide,B_Smith,2021-03-20,10330
2021,1,Adelaide,Geelong,4.0,Rory Laird,Adelaide,R_Laird,2021-03-20,10330
2021,1,Adelaide,Geelong,3.0,Rory Sloane,Adelaide,R_Sloane,2021-03-20,10330
2021,1,Adelaide,Geelong,3.0,Ben Keays,Adelaide,B_Keays,2021-03-20,10330
2021,1,Adelaide,Geelong,2.0,Jordon Butts,Adelaide,J_Butts,2021-03-20,10330
2021,1,Adelaide,Geelong,2.0,Lachlan Sholl,Adelaide,L_Sholl,2021-03-20,10330
2021,1,Adelaide,Geelong,1.0,Tom Stewart,Geelong,T_Stewart,2021-03-20,10330
2021,1,Adelaide,Geelong,1.0,Mark Blicavs,Geelong,M_Blicavs,2021-03-20,10330
2021,1,Essendon,Hawthorn,10.0,Tom Mitchell,Hawthorn,T_Mitchell,2021-03-20,10331
2021,1,Essendon,Hawthorn,8.0,Jaeger O'Meara,Hawthorn,J_O'meara,2021-03-20,10331
2021,1,Essendon,Hawthorn,5.0,Zach Merrett,Essendon,Z_Merrett,2021-03-20,10331
2021,1,Essendon,Hawthorn,4.0,Andrew McGrath,Essendon,A_Mcgrath,2021-03-20,10331
2021,1,Essendon,Hawthorn,2.0,Will Day,Hawthorn,W_Day,2021-03-20,10331
2021,1,Essendon,Hawthorn,1.0,Changkuoth Jiath,Hawthorn,C_Jiath,2021-03-20,10331
2021,1,Brisbane,Sydney,10.0,Callum Mills,Sydney,C_Mills,2021-03-20,10332
2021,1,Brisbane,Sydney,7.0,Errol Gulden,Sydney,E_Gulden,2021-03-20,10332
2021,1,Brisbane,Sydney,7.0,Tom Hickey,Sydney,T_Hickey,2021-03-20,10332
2021,1,Brisbane,Sydney,3.0,Isaac Heeney,Sydney,I_Heeney,2021-03-20,10332
2021,1,Brisbane,Sydney,2.0,Dayne Zorko,Brisbane,D_Zorko,2021-03-20,10332
2021,1,Brisbane,Sydney,1.0,Harry Cunningham,Sydney,H_Cunningham,2021-03-20,10332
2021,1,North Melbourne,Port Adelaide,10.0,Travis Boak,Port Adelaide,T_Boak,2021-03-21,10333
2021,1,North Melbourne,Port Adelaide,8.0,Orazio Fantasia,Port Adelaide,O_Fantasia,2021-03-21,10333
2021,1,North Melbourne,Port Adelaide,4.0,Dan Houston,Port Adelaide,D_Houston,2021-03-21,10333
2021,1,North Melbourne,Port Adelaide,4.0,Jaidyn Stephenson,North Melbourne,J_Stephenson,2021-03-21,10333
2021,1,North Melbourne,Port Adelaide,3.0,Ollie Wines,Port Adelaide,O_Wines,2021-03-21,10333
2021,1,North Melbourne,Port Adelaide,1.0,Steven Motlop,Port Adelaide,S_Motlop,2021-03-21,10333
2021,1,GWS,St Kilda,10.0,Tim Membrey,St Kilda,T_Membrey,2021-03-21,10334
2021,1,GWS,St Kilda,6.0,Jade Gresham,St Kilda,J_Gresham,2021-03-21,10334
2021,1,GWS,St Kilda,5.0,Jacob Hopper,GWS,J_Hopper,2021-03-21,10334
2021,1,GWS,St Kilda,3.0,Matt Flynn,GWS,M_Flynn,2021-03-21,10334
2021,1,GWS,St Kilda,3.0,Harry Perryman,GWS,H_Perryman,2021-03-21,10334
2021,1,GWS,St Kilda,2.0,Hunter Clark,St Kilda,H_Clark,2021-03-21,10334
2021,1,GWS,St Kilda,1.0,Sebastian Ross,St Kilda,S_Ross,2021-03-21,10334
2021,1,West Coast,Gold Coast,8.0,Tim Kelly,West Coast,T_Kelly,2021-03-21,10335
2021,1,West Coast,Gold Coast,7.0,Oscar Allen,West Coast,O_Allen,2021-03-21,10335
2021,1,West Coast,Gold Coast,5.0,Dom Sheed,West Coast,D_Sheed,2021-03-21,10335
2021,1,West Coast,Gold Coast,4.0,Shannon Hurn,West Coast,S_Hurn,2021-03-21,10335
2021,1,West Coast,Gold Coast,2.0,David Swallow,Gold Coast,D_Swallow,2021-03-21,10335
2021,1,West Coast,Gold Coast,2.0,Jack Bowes,Gold Coast,J_Bowes,2021-03-21,10335
2021,1,West Coast,Gold Coast,1.0,Tom Barrass,West Coast,T_Barrass,2021-03-21,10335
2021,1,West Coast,Gold Coast,1.0,Jack Lukosius,Gold Coast,J_Lukosius,2021-03-21,10335
2021,2,Carlton,Collingwood,9.0,Taylor Adams,Collingwood,T_Adams,2021-03-25,10336
2021,2,Carlton,Collingwood,8.0,Darcy Moore,Collingwood,D_Moore,2021-03-25,10336
2021,2,Carlton,Collingwood,7.0,Jack Crisp,Collingwood,J_Crisp,2021-03-25,10336
2021,2,Carlton,Collingwood,2.0,Brodie Grundy,Collingwood,B_Grundy,2021-03-25,10336
2021,2,Carlton,Collingwood,2.0,Jordan De Goey,Collingwood,J_D_Goey,2021-03-25,10336
2021,2,Carlton,Collingwood,2.0,Scott Pendlebury,Collingwood,S_Pendlebury,2021-03-25,10336
2021,2,Geelong,Brisbane,10.0,Joel Selwood,Geelong,J_Selwood,2021-03-26,10337
2021,2,Geelong,Brisbane,8.0,Eric Hipwood,Brisbane,E_Hipwood,2021-03-26,10337
2021,2,Geelong,Brisbane,5.0,Zach Tuohy,Geelong,Z_Tuohy,2021-03-26,10337
2021,2,Geelong,Brisbane,3.0,Mark O'Connor,Geelong,M_O'connor,2021-03-26,10337
2021,2,Geelong,Brisbane,2.0,Hugh McCluggage,Brisbane,H_Mccluggage,2021-03-26,10337
2021,2,Geelong,Brisbane,2.0,Tom Hawkins,Geelong,T_Hawkins,2021-03-26,10337
2021,2,Sydney,Adelaide,8.0,Taylor Walker,Adelaide,T_Walker,2021-03-27,10338
2021,2,Sydney,Adelaide,5.0,Tom McCartin,Sydney,T_Mccartin,2021-03-27,10338
2021,2,Sydney,Adelaide,5.0,Braeden Campbell,Sydney,B_Campbell,2021-03-27,10338
2021,2,Sydney,Adelaide,4.0,Jordan Dawson,Sydney,J_Dawson,2021-03-27,10338
2021,2,Sydney,Adelaide,3.0,Ben Keays,Adelaide,B_Keays,2021-03-27,10338
2021,2,Sydney,Adelaide,2.0,Errol Gulden,Sydney,E_Gulden,2021-03-27,10338
2021,2,Sydney,Adelaide,2.0,Chad Warner,Sydney,C_Warner,2021-03-27,10338
2021,2,Sydney,Adelaide,1.0,Isaac Heeney,Sydney,I_Heeney,2021-03-27,10338
2021,2,Port Adelaide,Essendon,10.0,Zak Butters,Port Adelaide,Z_Butters,2021-03-27,10339
2021,2,Port Adelaide,Essendon,8.0,Dan Houston,Port Adelaide,D_Houston,2021-03-27,10339
2021,2,Port Adelaide,Essendon,5.0,Scott Lycett,Port Adelaide,S_Lycett,2021-03-27,10339
2021,2,Port Adelaide,Essendon,5.0,Ollie Wines,Port Adelaide,O_Wines,2021-03-27,10339
2021,2,Port Adelaide,Essendon,1.0,Darcy Byrne-Jones,Port Adelaide,D_B-Jones,2021-03-27,10339
2021,2,Port Adelaide,Essendon,1.0,Travis Boak,Port Adelaide,T_Boak,2021-03-27,10339
2021,2,St Kilda,Melbourne,9.0,Christian Salem,Melbourne,C_Salem,2021-03-27,10340
2021,2,St Kilda,Melbourne,9.0,Clayton Oliver,Melbourne,C_Oliver,2021-03-27,10340
2021,2,St Kilda,Melbourne,5.0,Max Gawn,Melbourne,M_Gawn,2021-03-27,10340
2021,2,St Kilda,Melbourne,3.0,Kysaiah Pickett,Melbourne,K_Pickett,2021-03-27,10340
2021,2,St Kilda,Melbourne,2.0,Christian Petracca,Melbourne,C_Petracca,2021-03-27,10340
2021,2,St Kilda,Melbourne,1.0,Jack Steele,St Kilda,J_Steele,2021-03-27,10340
2021,2,St Kilda,Melbourne,1.0,Adam Tomlinson,Melbourne,A_Tomlinson,2021-03-27,10340
2021,2,Gold Coast,North Melbourne,10.0,Noah Anderson,Gold Coast,N_Anderson,2021-03-27,10341
2021,2,Gold Coast,North Melbourne,7.0,Touk Miller,Gold Coast,T_Miller,2021-03-27,10341
2021,2,Gold Coast,North Melbourne,6.0,Brandon Ellis,Gold Coast,B_Ellis,2021-03-27,10341
2021,2,Gold Coast,North Melbourne,3.0,Jack Lukosius,Gold Coast,J_Lukosius,2021-03-27,10341
2021,2,Gold Coast,North Melbourne,2.0,Jarrod Witts,Gold Coast,J_Witts,2021-03-27,10341
2021,2,Gold Coast,North Melbourne,1.0,Ben King,Gold Coast,B_King,2021-03-27,10341
2021,2,Gold Coast,North Melbourne,1.0,Izak Rankine,Gold Coast,I_Rankine,2021-03-27,10341
2021,2,Hawthorn,Richmond,9.0,Dustin Martin,Richmond,D_Martin,2021-03-28,10342
2021,2,Hawthorn,Richmond,7.0,Dion Prestia,Richmond,D_Prestia,2021-03-28,10342
2021,2,Hawthorn,Richmond,4.0,Changkuoth Jiath,Hawthorn,C_Jiath,2021-03-28,10342
2021,2,Hawthorn,Richmond,3.0,Kane Lambert,Richmond,K_Lambert,2021-03-28,10342
2021,2,Hawthorn,Richmond,3.0,Blake Hardwick,Hawthorn,B_Hardwick,2021-03-28,10342
2021,2,Hawthorn,Richmond,2.0,Sam Frost,Hawthorn,S_Frost,2021-03-28,10342
2021,2,Hawthorn,Richmond,1.0,Jack Riewoldt,Richmond,J_Riewoldt,2021-03-28,10342
2021,2,Hawthorn,Richmond,1.0,Trent Cotchin,Richmond,T_Cotchin,2021-03-28,10342
2021,2,Western Bulldogs,West Coast,10.0,Marcus Bontempelli,Western Bulldogs,M_Bontempelli,2021-03-28,10343
2021,2,Western Bulldogs,West Coast,8.0,Jack Macrae,Western Bulldogs,J_Macrae,2021-03-28,10343
2021,2,Western Bulldogs,West Coast,5.0,Nic Naitanui,West Coast,N_Naitanui,2021-03-28,10343
2021,2,Western Bulldogs,West Coast,3.0,Dom Sheed,West Coast,D_Sheed,2021-03-28,10343
2021,2,Western Bulldogs,West Coast,2.0,Josh Dunkley,Western Bulldogs,J_Dunkley,2021-03-28,10343
2021,2,Western Bulldogs,West Coast,2.0,Aaron Naughton,Western Bulldogs,A_Naughton,2021-03-28,10343
2021,2,Fremantle,GWS,10.0,David Mundy,Fremantle,D_Mundy,2021-03-28,10344
2021,2,Fremantle,GWS,8.0,Andrew Brayshaw,Fremantle,A_Brayshaw,2021-03-28,10344
2021,2,Fremantle,GWS,5.0,Lachie Schultz,Fremantle,L_Schultz,2021-03-28,10344
2021,2,Fremantle,GWS,5.0,Adam Cerra,Fremantle,A_Cerra,2021-03-28,10344
2021,2,Fremantle,GWS,2.0,Sam Switkowski,Fremantle,S_Switkowski,2021-03-28,10344
2021,3,Collingwood,Brisbane,7.0,Hugh McCluggage,Brisbane,H_Mccluggage,2021-04-01,10525
2021,3,Collingwood,Brisbane,7.0,Brodie Grundy,Collingwood,B_Grundy,2021-04-01,10525
2021,3,Collingwood,Brisbane,7.0,Harris Andrews,Brisbane,H_Andrews,2021-04-01,10525
2021,3,Collingwood,Brisbane,4.0,Joe Daniher,Brisbane,J_Daniher,2021-04-01,10525
2021,3,Collingwood,Brisbane,3.0,Jarryd Lyons,Brisbane,J_Lyons,2021-04-01,10525
2021,3,Collingwood,Brisbane,1.0,Jeremy Howe,Collingwood,J_Howe,2021-04-01,10525
2021,3,Collingwood,Brisbane,1.0,Daniel Rich,Brisbane,D_Rich,2021-04-01,10525
2021,3,North Melbourne,Western Bulldogs,10.0,Josh Bruce,Western Bulldogs,J_Bruce,2021-04-02,10346
2021,3,North Melbourne,Western Bulldogs,8.0,Adam Treloar,Western Bulldogs,A_Treloar,2021-04-02,10346
2021,3,North Melbourne,Western Bulldogs,6.0,Josh Dunkley,Western Bulldogs,J_Dunkley,2021-04-02,10346
2021,3,North Melbourne,Western Bulldogs,2.0,Caleb Daniel,Western Bulldogs,C_Daniel,2021-04-02,10346
2021,3,North Melbourne,Western Bulldogs,2.0,Alex Keath,Western Bulldogs,A_Keath,2021-04-02,10346
2021,3,North Melbourne,Western Bulldogs,1.0,Jack Macrae,Western Bulldogs,J_Macrae,2021-04-02,10346
2021,3,North Melbourne,Western Bulldogs,1.0,Bailey Dale,Western Bulldogs,B_Dale,2021-04-02,10346
2021,3,Adelaide,Gold Coast,10.0,Taylor Walker,Adelaide,T_Walker,2021-04-02,10347
2021,3,Adelaide,Gold Coast,8.0,Rory Sloane,Adelaide,R_Sloane,2021-04-02,10347
2021,3,Adelaide,Gold Coast,4.0,Hugh Greenwood,Gold Coast,H_Greenwood,2021-04-02,10347
2021,3,Adelaide,Gold Coast,3.0,Rory Laird,Adelaide,R_Laird,2021-04-02,10347
2021,3,Adelaide,Gold Coast,2.0,Reilly O'Brien,Adelaide,R_O'brien,2021-04-02,10347
2021,3,Adelaide,Gold Coast,2.0,Ben Keays,Adelaide,B_Keays,2021-04-02,10347
2021,3,Adelaide,Gold Coast,1.0,Brodie Smith,Adelaide,B_Smith,2021-04-02,10347
2021,3,Richmond,Sydney,10.0,Sam Wicks,Sydney,S_Wicks,2021-04-03,10348
2021,3,Richmond,Sydney,7.0,Tom Papley,Sydney,T_Papley,2021-04-03,10348
2021,3,Richmond,Sydney,4.0,Jordan Dawson,Sydney,J_Dawson,2021-04-03,10348
2021,3,Richmond,Sydney,4.0,Tom Hickey,Sydney,T_Hickey,2021-04-03,10348
2021,3,Richmond,Sydney,2.0,Oliver Florent,Sydney,O_Florent,2021-04-03,10348
2021,3,Richmond,Sydney,2.0,Chad Warner,Sydney,C_Warner,2021-04-03,10348
2021,3,Richmond,Sydney,1.0,Callum Mills,Sydney,C_Mills,2021-04-03,10348
2021,3,Essendon,St Kilda,9.0,Jordan Ridley,Essendon,J_Ridley,2021-04-03,10349
2021,3,Essendon,St Kilda,7.0,Zach Merrett,Essendon,Z_Merrett,2021-04-03,10349
2021,3,Essendon,St Kilda,7.0,Darcy Parish,Essendon,D_Parish,2021-04-03,10349
2021,3,Essendon,St Kilda,4.0,Cale Hooker,Essendon,C_Hooker,2021-04-03,10349
2021,3,Essendon,St Kilda,2.0,Anthony McDonald-Tipungwuti,Essendon,A_M-Tipungwuti,2021-04-03,10349
2021,3,Essendon,St Kilda,1.0,Jack Steele,St Kilda,J_Steele,2021-04-03,10349
2021,3,West Coast,Port Adelaide,9.0,Nic Naitanui,West Coast,N_Naitanui,2021-04-03,10350
2021,3,West Coast,Port Adelaide,8.0,Luke Shuey,West Coast,L_Shuey,2021-04-03,10350
2021,3,West Coast,Port Adelaide,4.0,Tim Kelly,West Coast,T_Kelly,2021-04-03,10350
2021,3,West Coast,Port Adelaide,3.0,Andrew Gaff,West Coast,A_Gaff,2021-04-03,10350
2021,3,West Coast,Port Adelaide,3.0,Shannon Hurn,West Coast,S_Hurn,2021-04-03,10350
2021,3,West Coast,Port Adelaide,2.0,Tom Barrass,West Coast,T_Barrass,2021-04-03,10350
2021,3,West Coast,Port Adelaide,1.0,Josh J Kennedy,West Coast,J_J_Kennedy,2021-04-03,10350
2021,3,Carlton,Fremantle,9.0,Harry McKay,Carlton,H_Mckay,2021-04-04,10351
2021,3,Carlton,Fremantle,8.0,Liam Jones,Carlton,L_Jones,2021-04-04,10351
2021,3,Carlton,Fremantle,6.0,Sam Walsh,Carlton,S_Walsh,2021-04-04,10351
2021,3,Carlton,Fremantle,5.0,Patrick Cripps,Carlton,P_Cripps,2021-04-04,10351
2021,3,Carlton,Fremantle,2.0,Lachie Fogarty,Carlton,L_Fogarty,2021-04-04,10351
2021,3,GWS,Melbourne,10.0,Max Gawn,Melbourne,M_Gawn,2021-04-04,10352
